user_id,days_since_last_purchase,purchase_day_frequency,purchase_count,R_score,F_score,M_score,R_level,F_level,M_level,rfm_type,purchase_days,avg_days_per_purchase_day,last_purchase_time,survey_end_time,hours_since_last_purchase,total_behavior_count,distinct_purchase_item_count,purchase_rate,total_purchase_count
2489487,0.0,0.2258,8,5.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-18 23:00:00,2014-12-18 23:00:00,0.0,,,,
2493818,1.0,0.2258,11,5.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-17 04:00:00,2014-12-18 23:00:00,43.0,,,,
2502524,1.0,0.129,5,5.0,2.0,2.0,高,低,低,一般价值用户,4,7.75,2014-12-17 09:00:00,2014-12-18 23:00:00,38.0,,,,
2527320,17.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-01 14:00:00,2014-12-18 23:00:00,417.0,,,,
2536588,0.0,0.3226,15,5.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-18 21:00:00,2014-12-18 23:00:00,2.0,,,,
2557196,2.0,0.0645,3,4.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
2588780,1.0,0.2581,11,5.0,4.0,3.0,高,高,高,重要价值用户,8,3.88,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,,,,
2590763,2.0,0.0323,1,4.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-16 20:00:00,2014-12-18 23:00:00,51.0,,,,
2622091,0.0,0.2258,9,5.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
2639819,9.0,0.0645,2,2.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-09 14:00:00,2014-12-18 23:00:00,225.0,,,,
2683726,8.0,0.0968,5,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-10 20:00:00,2014-12-18 23:00:00,195.0,,,,
2686606,2.0,0.0968,11,4.0,2.0,3.0,高,低,高,重要发展用户,3,10.33,2014-12-16 12:00:00,2014-12-18 23:00:00,59.0,,,,
2695854,1.0,0.2903,25,5.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 20:00:00,2014-12-18 23:00:00,27.0,,,,
2696208,23.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-25 20:00:00,2014-12-18 23:00:00,555.0,,,,
2720721,2.0,0.4516,21,4.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-16 16:00:00,2014-12-18 23:00:00,55.0,,,,
2742560,4.0,0.5484,38,3.0,5.0,5.0,低,高,高,重要保持用户,17,1.82,2014-12-14 19:00:00,2014-12-18 23:00:00,100.0,2569.0,35.0,0.0148,38.0
2745737,9.0,0.0968,15,2.0,2.0,4.0,低,低,高,一般发展用户,3,10.33,2014-12-09 01:00:00,2014-12-18 23:00:00,238.0,,,,
2751701,2.0,0.0645,2,4.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,,,,
2763135,5.0,0.0323,2,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-13 21:00:00,2014-12-18 23:00:00,122.0,,,,
2814416,4.0,0.2258,10,3.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-14 17:00:00,2014-12-18 23:00:00,102.0,,,,
2820961,1.0,0.4194,24,5.0,5.0,5.0,高,高,高,重要价值用户,13,2.38,2014-12-17 12:00:00,2014-12-18 23:00:00,35.0,,,,
2839379,6.0,0.0968,4,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 15:00:00,2014-12-18 23:00:00,152.0,,,,
2845412,3.0,0.129,6,3.0,2.0,2.0,低,低,低,低价值用户,4,7.75,2014-12-15 19:00:00,2014-12-18 23:00:00,76.0,,,,
2870275,2.0,0.0968,5,4.0,2.0,2.0,高,低,低,一般价值用户,3,10.33,2014-12-16 10:00:00,2014-12-18 23:00:00,61.0,,,,
2883429,10.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-08 09:00:00,2014-12-18 23:00:00,254.0,,,,
2887948,18.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-30 13:00:00,2014-12-18 23:00:00,442.0,,,,
2896763,20.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-28 08:00:00,2014-12-18 23:00:00,495.0,,,,
2910556,2.0,0.4516,33,4.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-16 22:00:00,2014-12-18 23:00:00,49.0,1353.0,32.0,0.0244,33.0
2913602,0.0,0.3871,36,5.0,5.0,5.0,高,高,高,重要价值用户,12,2.58,2014-12-18 10:00:00,2014-12-18 23:00:00,13.0,1534.0,24.0,0.0235,36.0
2934039,2.0,0.1613,6,4.0,3.0,2.0,高,高,低,重要潜力用户,5,6.2,2014-12-16 16:00:00,2014-12-18 23:00:00,55.0,,,,
2935703,2.0,0.3871,19,4.0,5.0,4.0,高,高,高,重要价值用户,12,2.58,2014-12-16 18:00:00,2014-12-18 23:00:00,53.0,,,,
2950136,2.0,0.3548,24,4.0,5.0,5.0,高,高,高,重要价值用户,11,2.82,2014-12-16 15:00:00,2014-12-18 23:00:00,56.0,,,,
2952532,0.0,0.3226,19,5.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-18 21:00:00,2014-12-18 23:00:00,2.0,,,,
2967122,7.0,0.1613,8,2.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-11 18:00:00,2014-12-18 23:00:00,173.0,,,,
2989110,1.0,0.2903,27,5.0,5.0,5.0,高,高,高,重要价值用户,9,3.44,2014-12-17 10:00:00,2014-12-18 23:00:00,37.0,,,,
3016266,3.0,0.1935,11,3.0,3.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 14:00:00,2014-12-18 23:00:00,81.0,,,,
3063448,0.0,0.3871,21,5.0,5.0,5.0,高,高,高,重要价值用户,12,2.58,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,,,,
3065306,9.0,0.1613,11,2.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-09 12:00:00,2014-12-18 23:00:00,227.0,,,,
3066501,26.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-22 21:00:00,2014-12-18 23:00:00,626.0,,,,
3089923,3.0,0.0645,2,3.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-15 16:00:00,2014-12-18 23:00:00,79.0,,,,
3141769,0.0,0.1935,8,5.0,3.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-18 21:00:00,2014-12-18 23:00:00,2.0,,,,
3141933,10.0,0.129,6,1.0,2.0,2.0,低,低,低,低价值用户,4,7.75,2014-12-08 10:00:00,2014-12-18 23:00:00,253.0,,,,
3162324,2.0,0.129,8,4.0,2.0,3.0,高,低,高,重要发展用户,4,7.75,2014-12-16 10:00:00,2014-12-18 23:00:00,61.0,,,,
3166978,0.0,0.4516,45,5.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-18 17:00:00,2014-12-18 23:00:00,6.0,1135.0,40.0,0.0396,45.0
3190957,5.0,0.129,9,3.0,2.0,3.0,低,低,高,一般发展用户,4,7.75,2014-12-13 23:00:00,2014-12-18 23:00:00,120.0,,,,
3192805,17.0,0.0968,6,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-01 23:00:00,2014-12-18 23:00:00,408.0,,,,
3227231,8.0,0.4194,29,2.0,5.0,5.0,低,高,高,重要保持用户,13,2.38,2014-12-10 12:00:00,2014-12-18 23:00:00,203.0,2072.0,24.0,0.014,29.0
3233000,0.0,0.1935,6,5.0,3.0,2.0,高,高,低,重要潜力用户,6,5.17,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
3240412,13.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-05 20:00:00,2014-12-18 23:00:00,315.0,,,,
3282021,0.0,0.2581,39,5.0,4.0,5.0,高,高,高,重要价值用户,8,3.88,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,7504.0,37.0,0.0052,39.0
3304327,0.0,0.2903,19,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 07:00:00,2014-12-18 23:00:00,16.0,,,,
3318666,0.0,0.4516,40,5.0,5.0,5.0,高,高,高,重要价值用户,14,2.21,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,8470.0,37.0,0.0047,40.0
3324323,10.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-08 11:00:00,2014-12-18 23:00:00,252.0,,,,
3328558,2.0,0.3226,21,4.0,5.0,5.0,高,高,高,重要价值用户,10,3.1,2014-12-16 23:00:00,2014-12-18 23:00:00,48.0,,,,
3350428,2.0,0.0968,8,4.0,2.0,3.0,高,低,高,重要发展用户,3,10.33,2014-12-16 09:00:00,2014-12-18 23:00:00,62.0,,,,
3375066,0.0,0.2903,14,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,,,,
3380259,3.0,0.2258,11,3.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-15 19:00:00,2014-12-18 23:00:00,76.0,,,,
3384843,12.0,0.1613,8,1.0,3.0,3.0,低,高,高,重要保持用户,5,6.2,2014-12-06 14:00:00,2014-12-18 23:00:00,297.0,,,,
3423779,10.0,0.0968,10,1.0,2.0,3.0,低,低,高,一般发展用户,3,10.33,2014-12-08 11:00:00,2014-12-18 23:00:00,252.0,,,,
3442818,0.0,0.4839,47,5.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,5838.0,40.0,0.0081,47.0
3447448,0.0,0.0323,1,5.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-18 17:00:00,2014-12-18 23:00:00,6.0,,,,
3460631,8.0,0.3226,24,2.0,5.0,5.0,低,高,高,重要保持用户,10,3.1,2014-12-10 13:00:00,2014-12-18 23:00:00,202.0,,,,
3466367,1.0,0.0645,3,5.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-17 12:00:00,2014-12-18 23:00:00,35.0,,,,
3468674,6.0,0.0645,8,2.0,1.0,3.0,低,低,高,一般发展用户,2,15.5,2014-12-12 21:00:00,2014-12-18 23:00:00,146.0,,,,
3482403,0.0,0.2258,10,5.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-18 20:00:00,2014-12-18 23:00:00,3.0,,,,
3495324,15.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-03 22:00:00,2014-12-18 23:00:00,361.0,,,,
3508821,1.0,0.1935,14,5.0,3.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-17 21:00:00,2014-12-18 23:00:00,26.0,,,,
3512329,0.0,0.1935,12,5.0,3.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,,,,
3519280,6.0,0.129,34,2.0,2.0,5.0,低,低,高,一般发展用户,4,7.75,2014-12-12 00:00:00,2014-12-18 23:00:00,167.0,1513.0,23.0,0.0225,34.0
3543407,0.0,0.129,6,5.0,2.0,2.0,高,低,低,一般价值用户,4,7.75,2014-12-18 11:00:00,2014-12-18 23:00:00,12.0,,,,
3566914,6.0,0.2903,19,2.0,5.0,4.0,低,高,高,重要保持用户,9,3.44,2014-12-12 15:00:00,2014-12-18 23:00:00,152.0,,,,
3569244,1.0,0.0968,3,5.0,2.0,1.0,高,低,低,一般价值用户,3,10.33,2014-12-17 15:00:00,2014-12-18 23:00:00,32.0,,,,
3569918,1.0,0.0645,3,5.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-17 16:00:00,2014-12-18 23:00:00,31.0,,,,
3577313,13.0,0.0968,6,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-05 16:00:00,2014-12-18 23:00:00,319.0,,,,
3578206,1.0,0.3226,12,5.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-17 20:00:00,2014-12-18 23:00:00,27.0,,,,
3607854,2.0,0.2581,43,4.0,4.0,5.0,高,高,高,重要价值用户,8,3.88,2014-12-16 22:00:00,2014-12-18 23:00:00,49.0,2370.0,41.0,0.0181,43.0
3631290,6.0,0.0968,4,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 00:00:00,2014-12-18 23:00:00,167.0,,,,
3632278,4.0,0.2581,15,3.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-14 13:00:00,2014-12-18 23:00:00,106.0,,,,
3662776,0.0,0.7419,44,5.0,5.0,5.0,高,高,高,重要价值用户,23,1.35,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,1419.0,44.0,0.031,44.0
3671315,2.0,0.6774,76,4.0,5.0,5.0,高,高,高,重要价值用户,21,1.48,2014-12-16 21:00:00,2014-12-18 23:00:00,50.0,3821.0,66.0,0.0199,76.0
3671520,4.0,0.4516,23,3.0,5.0,5.0,低,高,高,重要保持用户,14,2.21,2014-12-14 11:00:00,2014-12-18 23:00:00,108.0,,,,
3694961,0.0,0.8387,115,5.0,5.0,5.0,高,高,高,重要价值用户,26,1.19,2014-12-18 23:00:00,2014-12-18 23:00:00,0.0,9722.0,98.0,0.0118,115.0
3695398,1.0,0.1935,13,5.0,3.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-17 22:00:00,2014-12-18 23:00:00,25.0,,,,
3709994,2.0,0.1613,6,4.0,3.0,2.0,高,高,低,重要潜力用户,5,6.2,2014-12-16 11:00:00,2014-12-18 23:00:00,60.0,,,,
3712578,3.0,0.3548,17,3.0,5.0,4.0,低,高,高,重要保持用户,11,2.82,2014-12-15 14:00:00,2014-12-18 23:00:00,81.0,,,,
3714513,4.0,0.1613,6,3.0,3.0,2.0,低,高,低,一般保持用户,5,6.2,2014-12-14 21:00:00,2014-12-18 23:00:00,98.0,,,,
3731463,3.0,0.2581,15,3.0,4.0,4.0,低,高,高,重要保持用户,8,3.88,2014-12-15 20:00:00,2014-12-18 23:00:00,75.0,,,,
3763394,6.0,0.0645,9,2.0,1.0,3.0,低,低,高,一般发展用户,2,15.5,2014-12-12 21:00:00,2014-12-18 23:00:00,146.0,,,,
3789630,0.0,0.129,5,5.0,2.0,2.0,高,低,低,一般价值用户,4,7.75,2014-12-18 14:00:00,2014-12-18 23:00:00,9.0,,,,
3791755,3.0,0.0323,1,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-15 14:00:00,2014-12-18 23:00:00,81.0,,,,
3792677,1.0,0.1935,15,5.0,3.0,4.0,高,高,高,重要价值用户,6,5.17,2014-12-17 10:00:00,2014-12-18 23:00:00,37.0,,,,
3796254,6.0,0.129,5,2.0,2.0,2.0,低,低,低,低价值用户,4,7.75,2014-12-12 09:00:00,2014-12-18 23:00:00,158.0,,,,
3830694,0.0,0.3548,30,5.0,5.0,5.0,高,高,高,重要价值用户,11,2.82,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,1137.0,27.0,0.0264,30.0
3840121,0.0,0.4839,46,5.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-18 22:00:00,2014-12-18 23:00:00,1.0,3316.0,41.0,0.0139,46.0
3864501,7.0,0.0968,4,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-11 17:00:00,2014-12-18 23:00:00,174.0,,,,
3878869,7.0,0.1935,6,2.0,3.0,2.0,低,高,低,一般保持用户,6,5.17,2014-12-11 21:00:00,2014-12-18 23:00:00,170.0,,,,
3880359,10.0,0.0968,3,1.0,2.0,1.0,低,低,低,低价值用户,3,10.33,2014-12-08 13:00:00,2014-12-18 23:00:00,250.0,,,,
3914310,3.0,0.0968,4,3.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
3919761,17.0,0.0968,4,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-01 18:00:00,2014-12-18 23:00:00,413.0,,,,
3927253,15.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-03 08:00:00,2014-12-18 23:00:00,375.0,,,,
3945782,27.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-21 10:00:00,2014-12-18 23:00:00,661.0,,,,
3965819,2.0,0.0645,2,4.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-16 22:00:00,2014-12-18 23:00:00,49.0,,,,
3987745,3.0,0.2258,8,3.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-15 14:00:00,2014-12-18 23:00:00,81.0,,,,
4053567,3.0,0.2581,10,3.0,4.0,3.0,低,高,高,重要保持用户,8,3.88,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
4060646,0.0,0.1613,6,5.0,3.0,2.0,高,高,低,重要潜力用户,5,6.2,2014-12-18 13:00:00,2014-12-18 23:00:00,10.0,,,,
4076820,1.0,0.3226,18,5.0,5.0,4.0,高,高,高,重要价值用户,10,3.1,2014-12-17 15:00:00,2014-12-18 23:00:00,32.0,,,,
4077888,0.0,0.3871,20,5.0,5.0,4.0,高,高,高,重要价值用户,12,2.58,2014-12-18 08:00:00,2014-12-18 23:00:00,15.0,,,,
4082863,1.0,0.1613,6,5.0,3.0,2.0,高,高,低,重要潜力用户,5,6.2,2014-12-17 15:00:00,2014-12-18 23:00:00,32.0,,,,
4088842,1.0,0.2581,15,5.0,4.0,4.0,高,高,高,重要价值用户,8,3.88,2014-12-17 22:00:00,2014-12-18 23:00:00,25.0,,,,
4095217,5.0,0.129,4,3.0,2.0,2.0,低,低,低,低价值用户,4,7.75,2014-12-13 14:00:00,2014-12-18 23:00:00,129.0,,,,
4102557,3.0,0.2903,17,3.0,5.0,4.0,低,高,高,重要保持用户,9,3.44,2014-12-15 15:00:00,2014-12-18 23:00:00,80.0,,,,
4110055,3.0,0.1935,7,3.0,3.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 11:00:00,2014-12-18 23:00:00,84.0,,,,
4110672,8.0,0.0645,2,2.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-10 12:00:00,2014-12-18 23:00:00,203.0,,,,
4120403,0.0,0.6452,149,5.0,5.0,5.0,高,高,高,重要价值用户,20,1.55,2014-12-18 16:00:00,2014-12-18 23:00:00,7.0,3723.0,125.0,0.04,149.0
4137745,2.0,0.5161,30,4.0,5.0,5.0,高,高,高,重要价值用户,16,1.94,2014-12-16 12:00:00,2014-12-18 23:00:00,59.0,3724.0,24.0,0.0081,30.0
4140926,6.0,0.1935,10,2.0,3.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-12 14:00:00,2014-12-18 23:00:00,153.0,,,,
4146900,0.0,0.4839,29,5.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-18 23:00:00,2014-12-18 23:00:00,0.0,3996.0,27.0,0.0073,29.0
4164164,6.0,0.0968,4,2.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-12 07:00:00,2014-12-18 23:00:00,160.0,,,,
4164359,14.0,0.0645,3,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-04 13:00:00,2014-12-18 23:00:00,346.0,,,,
4174826,1.0,0.0323,1,5.0,1.0,1.0,高,低,低,一般价值用户,1,31.0,2014-12-17 11:00:00,2014-12-18 23:00:00,36.0,,,,
4186010,7.0,0.1935,18,2.0,3.0,4.0,低,高,高,重要保持用户,6,5.17,2014-12-11 10:00:00,2014-12-18 23:00:00,181.0,,,,
4195964,3.0,0.4194,36,3.0,5.0,5.0,低,高,高,重要保持用户,13,2.38,2014-12-15 13:00:00,2014-12-18 23:00:00,82.0,1822.0,33.0,0.0198,36.0
4225412,1.0,0.5484,51,5.0,5.0,5.0,高,高,高,重要价值用户,17,1.82,2014-12-17 15:00:00,2014-12-18 23:00:00,32.0,4872.0,49.0,0.0105,51.0
4231989,5.0,0.2258,9,3.0,4.0,3.0,低,高,高,重要保持用户,7,4.43,2014-12-13 22:00:00,2014-12-18 23:00:00,121.0,,,,
4261260,2.0,0.0645,2,4.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-16 14:00:00,2014-12-18 23:00:00,57.0,,,,
4271718,12.0,0.3226,17,1.0,5.0,4.0,低,高,高,重要保持用户,10,3.1,2014-12-06 16:00:00,2014-12-18 23:00:00,295.0,,,,
4283186,4.0,0.0323,1,3.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-14 23:00:00,2014-12-18 23:00:00,96.0,,,,
4286657,0.0,0.1935,7,5.0,3.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-18 18:00:00,2014-12-18 23:00:00,5.0,,,,
4338344,3.0,0.1935,6,3.0,3.0,2.0,低,高,低,一般保持用户,6,5.17,2014-12-15 22:00:00,2014-12-18 23:00:00,73.0,,,,
4361577,0.0,0.4839,103,5.0,5.0,5.0,高,高,高,重要价值用户,15,2.07,2014-12-18 19:00:00,2014-12-18 23:00:00,4.0,5850.0,87.0,0.0176,103.0
4364079,3.0,0.5161,69,3.0,5.0,5.0,低,高,高,重要保持用户,16,1.94,2014-12-15 17:00:00,2014-12-18 23:00:00,78.0,7241.0,56.0,0.0095,69.0
4374427,1.0,0.0645,5,5.0,1.0,2.0,高,低,低,一般价值用户,2,15.5,2014-12-17 12:00:00,2014-12-18 23:00:00,35.0,,,,
4381858,8.0,0.129,12,2.0,2.0,4.0,低,低,高,一般发展用户,4,7.75,2014-12-10 15:00:00,2014-12-18 23:00:00,200.0,,,,
4387844,1.0,0.129,15,5.0,2.0,4.0,高,低,高,重要发展用户,4,7.75,2014-12-17 11:00:00,2014-12-18 23:00:00,36.0,,,,
4445837,5.0,0.1935,11,3.0,3.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-13 21:00:00,2014-12-18 23:00:00,122.0,,,,
4496414,1.0,0.2258,8,5.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-17 20:00:00,2014-12-18 23:00:00,27.0,,,,
4524349,3.0,0.1935,22,3.0,3.0,5.0,低,高,高,重要保持用户,6,5.17,2014-12-15 16:00:00,2014-12-18 23:00:00,79.0,,,,
4561993,18.0,0.0968,4,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-11-30 20:00:00,2014-12-18 23:00:00,435.0,,,,
4567220,1.0,0.0645,3,5.0,1.0,1.0,高,低,低,一般价值用户,2,15.5,2014-12-17 20:00:00,2014-12-18 23:00:00,27.0,,,,
4573013,6.0,0.3226,15,2.0,5.0,4.0,低,高,高,重要保持用户,10,3.1,2014-12-12 10:00:00,2014-12-18 23:00:00,157.0,,,,
4579794,9.0,0.2581,22,2.0,4.0,5.0,低,高,高,重要保持用户,8,3.88,2014-12-09 20:00:00,2014-12-18 23:00:00,219.0,,,,
4597166,1.0,0.129,6,5.0,2.0,2.0,高,低,低,一般价值用户,4,7.75,2014-12-17 11:00:00,2014-12-18 23:00:00,36.0,,,,
4642457,1.0,0.2581,11,5.0,4.0,3.0,高,高,高,重要价值用户,8,3.88,2014-12-17 15:00:00,2014-12-18 23:00:00,32.0,,,,
4644312,10.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-08 16:00:00,2014-12-18 23:00:00,247.0,,,,
4688795,17.0,0.0968,3,1.0,2.0,1.0,低,低,低,低价值用户,3,10.33,2014-12-01 11:00:00,2014-12-18 23:00:00,420.0,,,,
4710740,6.0,0.0645,7,2.0,1.0,3.0,低,低,高,一般发展用户,2,15.5,2014-12-12 19:00:00,2014-12-18 23:00:00,148.0,,,,
4716732,11.0,0.0968,5,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-07 22:00:00,2014-12-18 23:00:00,265.0,,,,
4725269,3.0,0.3226,13,3.0,5.0,4.0,低,高,高,重要保持用户,10,3.1,2014-12-15 07:00:00,2014-12-18 23:00:00,88.0,,,,
4729352,17.0,0.0645,3,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-01 21:00:00,2014-12-18 23:00:00,410.0,,,,
4742459,15.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-03 14:00:00,2014-12-18 23:00:00,369.0,,,,
4752206,0.0,0.2258,11,5.0,4.0,3.0,高,高,高,重要价值用户,7,4.43,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,,,,
4755159,10.0,0.0968,4,1.0,2.0,2.0,低,低,低,低价值用户,3,10.33,2014-12-08 19:00:00,2014-12-18 23:00:00,244.0,,,,
4763932,18.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-30 00:00:00,2014-12-18 23:00:00,455.0,,,,
4772544,9.0,0.0323,1,2.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-09 00:00:00,2014-12-18 23:00:00,239.0,,,,
4790160,18.0,0.0968,12,1.0,2.0,4.0,低,低,高,一般发展用户,3,10.33,2014-11-30 20:00:00,2014-12-18 23:00:00,435.0,,,,
4839432,23.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-25 08:00:00,2014-12-18 23:00:00,567.0,,,,
4839533,0.0,0.2903,12,5.0,5.0,4.0,高,高,高,重要价值用户,9,3.44,2014-12-18 15:00:00,2014-12-18 23:00:00,8.0,,,,
4839961,29.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-19 15:00:00,2014-12-18 23:00:00,704.0,,,,
4869558,17.0,0.0323,2,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-12-01 22:00:00,2014-12-18 23:00:00,409.0,,,,
4903043,6.0,0.3548,37,2.0,5.0,5.0,低,高,高,重要保持用户,11,2.82,2014-12-12 00:00:00,2014-12-18 23:00:00,167.0,3069.0,31.0,0.0121,37.0
4917287,0.0,0.0968,3,5.0,2.0,1.0,高,低,低,一般价值用户,3,10.33,2014-12-18 10:00:00,2014-12-18 23:00:00,13.0,,,,
4919496,25.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-23 16:00:00,2014-12-18 23:00:00,607.0,,,,
4921070,20.0,0.0968,3,1.0,2.0,1.0,低,低,低,低价值用户,3,10.33,2014-11-28 19:00:00,2014-12-18 23:00:00,484.0,,,,
4922072,7.0,0.0645,2,2.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-11 16:00:00,2014-12-18 23:00:00,175.0,,,,
4960300,11.0,0.0645,2,1.0,1.0,1.0,低,低,低,低价值用户,2,15.5,2014-12-07 20:00:00,2014-12-18 23:00:00,267.0,,,,
4979200,3.0,0.1935,8,3.0,3.0,3.0,低,高,高,重要保持用户,6,5.17,2014-12-15 14:00:00,2014-12-18 23:00:00,81.0,,,,
5020210,5.0,0.1935,43,3.0,3.0,5.0,低,高,高,重要保持用户,6,5.17,2014-12-13 10:00:00,2014-12-18 23:00:00,133.0,1425.0,30.0,0.0302,43.0
5028667,0.0,0.1935,8,5.0,3.0,3.0,高,高,高,重要价值用户,6,5.17,2014-12-18 13:00:00,2014-12-18 23:00:00,10.0,,,,
5051617,21.0,0.0323,1,1.0,1.0,1.0,低,低,低,低价值用户,1,31.0,2014-11-27 12:00:00,2014-12-18 23:00:00,515.0,,,,
