user_id,pre_buy_behavior_count,purchase_count,pre_buy_behavior_per_purchase
17048049,2553,8,319.1250
40786964,319,1,319.0000
110532180,319,1,319.0000
112487640,1275,4,318.7500
53154333,956,3,318.6667
119793858,2230,7,318.5714
78877674,955,3,318.3333
122430841,5091,16,318.1875
98798352,1908,6,318.0000
104688634,636,2,318.0000
3089923,636,2,318.0000
17007569,636,2,318.0000
22342118,1587,5,317.4000
116936810,2539,8,317.3750
122823587,3173,10,317.3000
131472598,6025,19,317.1053
44189601,951,3,317.0000
19716129,2851,9,316.7778
110374516,3167,10,316.7000
87990594,949,3,316.3333
91877964,3163,10,316.3000
10678033,1265,4,316.2500
28104706,316,1,316.0000
9524175,3791,12,315.9167
141840594,2842,9,315.7778
67028419,7892,25,315.6800
52660721,6619,21,315.1905
4763932,315,1,315.0000
36360174,1260,4,315.0000
49847741,945,3,315.0000
130068403,1260,4,315.0000
58843715,1260,4,315.0000
11790840,944,3,314.6667
44138845,944,3,314.6667
8832025,629,2,314.5000
60419145,942,3,314.0000
85101585,313,1,313.0000
100632766,2504,8,313.0000
120060551,313,1,313.0000
36247519,1875,6,312.5000
76639598,312,1,312.0000
123995552,4051,13,311.6154
65340227,2181,7,311.5714
127917062,1246,4,311.5000
113674227,934,3,311.3333
104842277,1556,5,311.2000
97855966,2488,8,311.0000
7723951,622,2,311.0000
33403236,932,3,310.6667
68343951,1552,5,310.4000
38699008,2172,7,310.2857
29320594,3101,10,310.1000
116849663,310,1,310.0000
131283302,9283,30,309.4333
104939761,928,3,309.3333
7538685,309,1,309.0000
121985878,1235,4,308.7500
43284343,2468,8,308.5000
50553250,3385,11,307.7273
75631135,307,1,307.0000
7612152,2455,8,306.8750
23770338,920,3,306.6667
42049337,2453,8,306.6250
22992522,4592,15,306.1333
20853257,2142,7,306.0000
52795855,612,2,306.0000
110313549,306,1,306.0000
70876649,7037,23,305.9565
83570876,4893,16,305.8125
112955522,305,1,305.0000
16178402,305,1,305.0000
40973276,4270,14,305.0000
124830295,2134,7,304.8571
86756157,3651,12,304.2500
27399563,2129,7,304.1429
34232226,912,3,304.0000
121036377,912,3,304.0000
109390378,608,2,304.0000
19399879,4252,14,303.7143
64743108,607,2,303.5000
133888509,6974,23,303.2174
127552225,1212,4,303.0000
10141023,303,1,303.0000
43864538,4241,14,302.9286
91750843,605,2,302.5000
5837961,3928,13,302.1538
30226785,906,3,302.0000
118155586,2114,7,302.0000
9090200,1205,4,301.2500
85016828,301,1,301.0000
108712668,903,3,301.0000
71051585,1803,6,300.5000
92681347,1202,4,300.5000
101010836,1202,4,300.5000
134118557,1803,6,300.5000
81076699,4206,14,300.4286
117888464,901,3,300.3333
4082863,1801,6,300.1667
25963511,2099,7,299.8571
119149297,5093,17,299.5882
91123846,1198,4,299.5000
115374248,1196,4,299.0000
1081595,299,1,299.0000
64471307,1793,6,298.8333
116014140,2685,9,298.3333
141976720,3878,13,298.3077
13099562,1490,5,298.0000
5860001,3575,12,297.9167
103090935,4168,14,297.7143
11083802,1190,4,297.5000
32303536,594,2,297.0000
47825067,297,1,297.0000
120613535,297,1,297.0000
64245350,297,1,297.0000
83960181,4158,14,297.0000
85188992,2673,9,297.0000
118814309,5041,17,296.5294
125083491,2372,8,296.5000
82853795,2667,9,296.3333
68150938,4144,14,296.0000
2092395,296,1,296.0000
37447725,2072,7,296.0000
139774311,592,2,296.0000
12998932,1183,4,295.7500
96720314,3249,11,295.3636
142430177,1476,5,295.2000
118888496,295,1,295.0000
16407305,295,1,295.0000
106679589,2064,7,294.8571
41575513,882,3,294.0000
142048623,2644,9,293.7778
108212684,8505,29,293.2759
43250746,4104,14,293.1429
122721008,3810,13,293.0769
84072731,293,1,293.0000
69620201,292,1,292.0000
90180023,876,3,292.0000
40729803,292,1,292.0000
102930156,7879,27,291.8148
11517935,1167,4,291.7500
117044327,2042,7,291.7143
4095217,1166,4,291.5000
4869558,583,2,291.5000
96343297,874,3,291.3333
3065306,3202,11,291.0909
16344267,1164,4,291.0000
32699108,1164,4,291.0000
135410830,873,3,291.0000
59076519,1742,6,290.3333
129894791,3774,13,290.3077
11783149,580,2,290.0000
72184942,2320,8,290.0000
93946162,290,1,290.0000
137284530,2029,7,289.8571
65961855,7238,25,289.5200
97944240,868,3,289.3333
4913,1736,6,289.3333
18950879,289,1,289.0000
135077497,289,1,289.0000
52368085,2311,8,288.8750
103489606,2310,8,288.7500
19335772,2309,8,288.6250
72820368,3751,13,288.5385
88110636,3744,13,288.0000
100310156,288,1,288.0000
43468469,2878,10,287.8000
52448630,863,3,287.6667
127795742,1436,5,287.2000
120777483,287,1,287.0000
125944918,861,3,287.0000
1724469,287,1,287.0000
29301311,287,1,287.0000
64863066,287,1,287.0000
97019627,2296,8,287.0000
136788174,3441,12,286.7500
6212208,1720,6,286.6667
62073731,3438,12,286.5000
134259827,859,3,286.3333
4053567,2862,10,286.2000
44710562,1431,5,286.2000
107376559,6294,22,286.0909
141453769,858,3,286.0000
49844654,1143,4,285.7500
142204924,571,2,285.5000
9451374,3706,13,285.0769
24610294,285,1,285.0000
73034210,2848,10,284.8000
73071844,854,3,284.6667
19463984,2277,8,284.6250
23591123,3698,13,284.4615
63176270,3411,12,284.2500
141232955,284,1,284.0000
24381914,851,3,283.6667
35653683,2836,10,283.6000
99856680,850,3,283.3333
117111233,283,1,283.0000
118427343,283,1,283.0000
19047603,566,2,283.0000
40815020,849,3,283.0000
62740391,848,3,282.6667
63329418,5936,21,282.6667
61627054,3673,13,282.5385
67128572,1130,4,282.5000
134010761,3672,13,282.4615
53831524,1129,4,282.2500
65820387,3104,11,282.1818
105105740,3385,12,282.0833
95533953,282,1,282.0000
30701881,564,2,282.0000
92010623,1691,6,281.8333
90233877,2531,9,281.2222
61328324,281,1,281.0000
63889098,281,1,281.0000
137545874,281,1,281.0000
45317186,281,1,281.0000
51880896,843,3,281.0000
55207467,5338,19,280.9474
4338344,1683,6,280.5000
37073011,280,1,280.0000
98264814,280,1,280.0000
80954170,5315,19,279.7368
20543670,2516,9,279.5556
19037604,559,2,279.5000
133113110,559,2,279.5000
93221058,1956,7,279.4286
141891337,2234,8,279.2500
61228049,1396,5,279.2000
103036341,279,1,279.0000
111957230,3627,13,279.0000
135680385,279,1,279.0000
34731828,558,2,279.0000
41986655,4174,15,278.2667
67508764,278,1,278.0000
137585300,278,1,278.0000
47038183,2774,10,277.4000
34391377,1386,5,277.2000
57618932,554,2,277.0000
50343169,1384,5,276.8000
49542384,4424,16,276.5000
124633651,828,3,276.0000
57140122,276,1,276.0000
100929958,7726,28,275.9286
123035338,1926,7,275.1429
76550636,825,3,275.0000
57636921,5222,19,274.8421
18216712,1374,5,274.8000
97369087,2472,9,274.6667
98890086,824,3,274.6667
130461158,549,2,274.5000
132231447,2469,9,274.3333
12850436,547,2,273.5000
62142957,3827,14,273.3571
64708133,2732,10,273.2000
67168345,4642,17,273.0588
114734197,2457,9,273.0000
36430492,273,1,273.0000
21818576,1363,5,272.6000
76252012,2726,10,272.6000
70913065,7899,29,272.3793
131637785,3813,14,272.3571
33649704,817,3,272.3333
84560829,1906,7,272.2857
64784548,272,1,272.0000
90652803,272,1,272.0000
98154677,816,3,272.0000
108797805,1632,6,272.0000
124822888,272,1,272.0000
48470191,3536,13,272.0000
67524897,2716,10,271.6000
133296696,1086,4,271.5000
31190628,3797,14,271.2143
50020786,1627,6,271.1667
140732064,1355,5,271.0000
108317810,1895,7,270.7143
56498242,2165,8,270.6250
136571906,2706,10,270.6000
96571906,811,3,270.3333
56119326,540,2,270.0000
17883830,270,1,270.0000
43603561,810,3,270.0000
3731463,4038,15,269.2000
15924838,4038,15,269.2000
35048740,269,1,269.0000
36142170,807,3,269.0000
86012881,1075,4,268.7500
75287920,2148,8,268.5000
107475844,537,2,268.5000
45865960,2416,9,268.4444
104775475,2681,10,268.1000
85051939,1340,5,268.0000
1535240,268,1,268.0000
37652869,2411,9,267.8889
20643274,1339,5,267.8000
87684947,803,3,267.6667
75821100,4550,17,267.6471
84009856,1337,5,267.4000
106557109,2406,9,267.3333
125193088,4808,18,267.1111
1105998,532,2,266.0000
2112922,532,2,266.0000
13384101,266,1,266.0000
38839327,11970,45,266.0000
103636959,266,1,266.0000
109714912,1595,6,265.8333
100701928,1063,4,265.7500
10026124,4513,17,265.4706
15821703,1856,7,265.1429
44521455,265,1,265.0000
134580497,5035,19,265.0000
83836148,265,1,265.0000
107471039,1059,4,264.7500
397142,1059,4,264.7500
134152329,1323,5,264.6000
113693068,3967,15,264.4667
126070926,793,3,264.3333
74873040,1057,4,264.2500
111124413,2377,9,264.1111
89193034,528,2,264.0000
31495737,264,1,264.0000
36247777,264,1,264.0000
110278377,2372,9,263.5556
33303512,4478,17,263.4118
93207382,1317,5,263.4000
74224190,790,3,263.3333
14759347,790,3,263.3333
57728595,2368,9,263.1111
132061340,3942,15,262.8000
83781429,525,2,262.5000
27326941,1575,6,262.5000
41182866,787,3,262.3333
35096341,786,3,262.0000
39631533,262,1,262.0000
135846824,262,1,262.0000
88120786,4716,18,262.0000
107201114,262,1,262.0000
92341465,2355,9,261.6667
8443684,3400,13,261.5385
9032548,523,2,261.5000
83764719,4707,18,261.5000
95720451,1569,6,261.5000
36574688,5751,22,261.4091
117184380,1307,5,261.4000
3512329,3136,12,261.3333
104569658,6793,26,261.2692
93471096,1044,4,261.0000
40431183,1566,6,261.0000
64022179,521,2,260.5000
19338929,520,2,260.0000
110450175,780,3,260.0000
136795659,2599,10,259.9000
19665682,1819,7,259.8571
54168401,3377,13,259.7692
119687214,3377,13,259.7692
8359310,1039,4,259.7500
101698393,3896,15,259.7333
76090844,1557,6,259.5000
78522957,1038,4,259.5000
133151533,2595,10,259.5000
121036026,259,1,259.0000
21993808,1036,4,259.0000
27380911,518,2,259.0000
36497409,5957,23,259.0000
37338448,1812,7,258.8571
63625417,5177,20,258.8500
80125653,3106,12,258.8333
39912401,3363,13,258.6923
87401754,517,2,258.5000
137850156,5169,20,258.4500
114968456,1809,7,258.4286
110528594,1033,4,258.2500
117026591,9297,36,258.2500
113702719,516,2,258.0000
79807237,1289,5,257.8000
57475934,773,3,257.6667
71611159,3348,13,257.5385
53788912,3605,14,257.5000
14235689,1029,4,257.2500
34761884,1029,4,257.2500
113692463,2058,8,257.2500
15736320,257,1,257.0000
112976136,3852,15,256.8000
10068052,1027,4,256.7500
65438079,4620,18,256.6667
108583520,1283,5,256.6000
1053725,1794,7,256.2857
42208524,2817,11,256.0909
12283105,768,3,256.0000
56279008,256,1,256.0000
87448522,1280,5,256.0000
103595250,2559,10,255.9000
106053650,2046,8,255.7500
29173819,767,3,255.6667
52895098,3323,13,255.6154
37238566,766,3,255.3333
32334610,1276,5,255.2000
114307712,1276,5,255.2000
1866742,1786,7,255.1429
45258440,255,1,255.0000
66621061,255,1,255.0000
70606713,255,1,255.0000
99273913,255,1,255.0000
6049053,2294,9,254.8889
76269329,764,3,254.6667
11533001,508,2,254.0000
119160278,2791,11,253.7273
115876596,1014,4,253.5000
9225110,2787,11,253.3636
92973030,1519,6,253.1667
98047837,1772,7,253.1429
80795824,506,2,253.0000
97595347,3284,13,252.6154
57295673,1767,7,252.4286
98506532,252,1,252.0000
108481171,1008,4,252.0000
52137505,504,2,252.0000
128671783,5033,20,251.6500
33077425,3270,13,251.5385
74405788,503,2,251.5000
73232978,2514,10,251.4000
23065322,754,3,251.3333
69505718,3015,12,251.2500
83080518,2008,8,251.0000
115218563,1502,6,250.3333
23014965,3753,15,250.2000
63348,250,1,250.0000
73798342,2249,9,249.8889
97291358,1499,6,249.8333
53080199,11989,48,249.7708
49904939,749,3,249.6667
115783585,749,3,249.6667
66141533,1747,7,249.5714
26184779,2244,9,249.3333
55060722,748,3,249.3333
18672302,997,4,249.2500
5694160,4486,18,249.2222
86711898,2243,9,249.2222
61457956,5978,24,249.0833
138793462,3735,15,249.0000
13056340,498,2,249.0000
2720721,5227,21,248.9048
100875707,2239,9,248.7778
24314619,994,4,248.5000
22310799,496,2,248.0000
76939979,248,1,248.0000
117063879,248,1,248.0000
106815559,4463,18,247.9444
20243905,2726,11,247.8182
76181117,495,2,247.5000
61392570,742,3,247.3333
48270094,2720,11,247.2727
101287551,3214,13,247.2308
131570651,1730,7,247.1429
30805076,247,1,247.0000
61536684,987,4,246.7500
52891027,1727,7,246.7143
95237027,4436,18,246.4444
85558599,2217,9,246.3333
47428428,2461,10,246.1000
16860047,738,3,246.0000
22178598,738,3,246.0000
126328224,246,1,246.0000
76085459,492,2,246.0000
85994287,2950,12,245.8333
355287,983,4,245.7500
50672934,737,3,245.6667
47416853,1472,6,245.3333
68210335,736,3,245.3333
53560831,3189,13,245.3077
99750042,3679,15,245.2667
75439923,981,4,245.2500
55828617,490,2,245.0000
114256023,980,4,245.0000
25816895,1223,5,244.6000
105556357,977,4,244.2500
49394233,5371,22,244.1364
126010230,2684,11,244.0000
72802864,976,4,244.0000
81328294,731,3,243.6667
54007195,3411,14,243.6429
114995751,2192,9,243.5556
102946950,973,4,243.2500
134073831,243,1,243.0000
53002589,1458,6,243.0000
97092878,2428,10,242.8000
30955749,3156,13,242.7692
97067484,2184,9,242.6667
24474599,1698,7,242.5714
29020561,969,4,242.2500
22281803,242,1,242.0000
54917114,242,1,242.0000
90561434,2662,11,242.0000
107351947,2418,10,241.8000
116409191,2176,9,241.7778
79587494,7242,30,241.4000
21023173,2172,9,241.3333
137068806,965,4,241.2500
35709243,4581,19,241.1053
78779010,482,2,241.0000
76845781,1926,8,240.7500
13069552,1926,8,240.7500
46023224,2887,12,240.5833
71369964,961,4,240.2500
44433489,240,1,240.0000
85063972,1439,6,239.8333
123250328,4556,19,239.7895
8397935,959,4,239.7500
19708378,6470,27,239.6296
19146119,3831,16,239.4375
118700439,718,3,239.3333
78206223,718,3,239.3333
31309091,2631,11,239.1818
101777748,478,2,239.0000
110734521,717,3,239.0000
138337202,1912,8,239.0000
139214877,239,1,239.0000
105397406,2149,9,238.7778
75321867,3577,15,238.4667
110690572,3338,14,238.4286
25701566,1192,5,238.4000
44503140,715,3,238.3333
131096833,238,1,238.0000
72703245,4046,17,238.0000
79519527,952,4,238.0000
51926941,6662,28,237.9286
35948167,2379,10,237.9000
90690816,2614,11,237.6364
67185042,1662,7,237.4286
79233582,712,3,237.3333
104174972,1186,5,237.2000
88972430,1185,5,237.0000
20786149,8999,38,236.8158
99628321,1184,5,236.8000
97255009,1894,8,236.7500
48677702,5917,25,236.6800
19145056,1420,6,236.6667
90331505,5913,25,236.5200
96843841,3311,14,236.5000
81611585,5910,25,236.4000
66819472,945,4,236.2500
2097413,2598,11,236.1818
55766107,236,1,236.0000
130082553,236,1,236.0000
68550498,1414,6,235.6667
91201929,942,4,235.5000
2099277,471,2,235.5000
57824292,2119,9,235.4444
106634442,5414,23,235.3913
96042606,2351,10,235.1000
86723232,7756,33,235.0303
59518778,470,2,235.0000
73491371,470,2,235.0000
83804673,235,1,235.0000
104728454,235,1,235.0000
45094965,470,2,235.0000
119053698,1173,5,234.6000
23367131,4222,18,234.5556
38588481,5159,22,234.5000
106198386,937,4,234.2500
133939609,1639,7,234.1429
24219008,4447,19,234.0526
13232080,936,4,234.0000
67021316,1871,8,233.8750
103254376,1403,6,233.8333
93232888,3039,13,233.7692
11993970,3038,13,233.6923
102417042,1867,8,233.3750
142128942,3265,14,233.2143
54666554,3030,13,233.0769
58207688,233,1,233.0000
123307150,233,1,233.0000
133391467,2563,11,233.0000
17883538,3959,17,232.8824
2622091,2095,9,232.7778
54572872,465,2,232.5000
47293645,232,1,232.0000
60330578,1855,8,231.8750
22882656,927,4,231.7500
38638142,2778,12,231.5000
16407705,2311,10,231.1000
11595413,2542,11,231.0909
40974590,462,2,231.0000
95350481,924,4,231.0000
12731267,923,4,230.7500
132675359,1615,7,230.7143
3709994,1382,6,230.3333
32506286,691,3,230.3333
40978309,1382,6,230.3333
140906142,2303,10,230.3000
114790451,690,3,230.0000
107754808,230,1,230.0000
106645011,3217,14,229.7857
12163667,689,3,229.6667
45069561,689,3,229.6667
118516573,689,3,229.6667
46327874,688,3,229.3333
54233520,917,4,229.2500
66909500,2980,13,229.2308
74694804,2521,11,229.1818
61718224,1833,8,229.1250
59302934,229,1,229.0000
111236021,458,2,229.0000
130890986,229,1,229.0000
128576282,1831,8,228.8750
96356617,1144,5,228.8000
22600224,2058,9,228.6667
54072669,1827,8,228.3750
60238437,685,3,228.3333
130314976,2282,10,228.2000
67849399,5246,23,228.0870
130289104,1368,6,228.0000
44392514,1823,8,227.8750
74232355,1823,8,227.8750
7956207,1595,7,227.8571
66150030,3645,16,227.8125
17655263,1139,5,227.8000
35254146,683,3,227.6667
40607709,1366,6,227.6667
112941292,1366,6,227.6667
71208218,1138,5,227.6000
103728744,2500,11,227.2727
89727305,909,4,227.2500
26438512,1136,5,227.2000
29160893,1136,5,227.2000
110561108,1363,6,227.1667
135565094,454,2,227.0000
86015882,227,1,227.0000
54962988,454,2,227.0000
49896332,680,3,226.6667
34997471,453,2,226.5000
83619345,453,2,226.5000
56541900,1811,8,226.3750
21111117,905,4,226.2500
19447970,2262,10,226.2000
54707710,678,3,226.0000
20264430,5647,25,225.8800
105309216,1581,7,225.8571
95118455,5417,24,225.7083
70891589,3382,15,225.4667
21660809,676,3,225.3333
20463565,900,4,225.0000
52523285,675,3,225.0000
85877113,225,1,225.0000
141444223,2472,11,224.7273
103929468,674,3,224.6667
118693328,449,2,224.5000
20516700,898,4,224.5000
12051954,2019,9,224.3333
44706382,673,3,224.3333
134166701,673,3,224.3333
97595922,897,4,224.2500
11089553,2017,9,224.1111
4772544,224,1,224.0000
16777748,448,2,224.0000
33539471,672,3,224.0000
35619826,672,3,224.0000
89384841,2463,11,223.9091
75100167,2237,10,223.7000
124080537,671,3,223.6667
82479585,1118,5,223.6000
43865641,1118,5,223.6000
83802493,5142,23,223.5652
141226151,1341,6,223.5000
60625397,6479,29,223.4138
8045744,2456,11,223.2727
60032762,7585,34,223.0882
108070698,5131,23,223.0870
108043652,223,1,223.0000
943095,223,1,223.0000
20302058,223,1,223.0000
25142712,2006,9,222.8889
95011439,668,3,222.6667
93745270,1113,5,222.6000
68476997,445,2,222.5000
73197087,445,2,222.5000
3324323,445,2,222.5000
36246846,445,2,222.5000
37218187,2445,11,222.2727
111238404,889,4,222.2500
90194475,4220,19,222.1053
8823134,222,1,222.0000
47410940,222,1,222.0000
109155337,4438,20,221.9000
121501586,1553,7,221.8571
21363716,1996,9,221.7778
111850848,887,4,221.7500
129878874,1992,9,221.3333
17628487,2875,13,221.1538
54481329,221,1,221.0000
118996710,1105,5,221.0000
133968486,221,1,221.0000
74285031,7064,32,220.7500
56245076,3751,17,220.6471
111823061,1985,9,220.5556
46515907,441,2,220.5000
132233475,661,3,220.3333
138164167,1540,7,220.0000
32473312,220,1,220.0000
109129708,1760,8,220.0000
52411237,879,4,219.7500
39379065,1538,7,219.7143
28257786,1755,8,219.3750
63398160,2413,11,219.3636
69384332,658,3,219.3333
11792254,1316,6,219.3333
26460336,5039,23,219.0870
46989305,438,2,219.0000
132966536,1970,9,218.8889
72605828,1751,8,218.8750
6685234,1313,6,218.8333
132729970,1092,5,218.4000
126555091,218,1,218.0000
135154572,218,1,218.0000
90937322,218,1,218.0000
47106355,654,3,218.0000
139891563,4141,19,217.9474
18655723,1307,6,217.8333
96646002,1742,8,217.7500
12522187,1306,6,217.6667
124946491,1523,7,217.5714
68723589,1523,7,217.5714
112938311,1957,9,217.4444
141609995,434,2,217.0000
5786548,434,2,217.0000
13797408,651,3,217.0000
53253442,434,2,217.0000
61975328,868,4,217.0000
84766191,1085,5,217.0000
62090894,2603,12,216.9167
129873757,1301,6,216.8333
9328686,650,3,216.6667
44640814,1300,6,216.6667
26949426,3246,15,216.4000
134948525,1082,5,216.4000
126054635,649,3,216.3333
90378059,649,3,216.3333
36404374,1298,6,216.3333
16788618,865,4,216.2500
9065398,216,1,216.0000
123446005,2592,12,216.0000
140662618,4104,19,216.0000
65373436,1080,5,216.0000
65544144,864,4,216.0000
69410546,864,4,216.0000
87104389,1727,8,215.8750
84307337,3885,18,215.8333
60320022,1293,6,215.5000
52577851,13357,62,215.4355
95112222,1508,7,215.4286
50777514,646,3,215.3333
64502137,2368,11,215.2727
77524894,2151,10,215.1000
92658788,215,1,215.0000
125141227,860,4,215.0000
128578278,645,3,215.0000
109097995,4511,21,214.8095
120457819,3864,18,214.6667
37064529,2789,13,214.5385
92658315,429,2,214.5000
18302150,1715,8,214.3750
141700273,1286,6,214.3333
44462249,428,2,214.0000
47908754,1283,6,213.8333
28277274,641,3,213.6667
26957136,1709,8,213.6250
138554874,1068,5,213.6000
59766636,213,1,213.0000
86340424,639,3,213.0000
101150402,3403,16,212.6875
83262957,3188,15,212.5333
97778243,637,3,212.3333
72638271,2760,13,212.3077
7915670,636,3,212.0000
137204928,4873,23,211.8696
57857118,3813,18,211.8333
81542604,1059,5,211.8000
130946680,847,4,211.7500
120215742,1693,8,211.6250
114717793,423,2,211.5000
86273519,2538,12,211.5000
33622339,423,2,211.5000
44479518,1903,9,211.4444
22139217,634,3,211.3333
