user_id,total_behavior_count,browse_count,favorite_count,cart_count,purchase_count,browse_to_favorite_rate,favorite_to_cart_rate,cart_to_purchase_rate,browse_to_purchase_rate
90720609,4446,3875,58,475,38,0.0150,8.1897,0.0800,0.0098
95885873,4445,4263,62,98,22,0.0145,1.5806,0.2245,0.0052
49542384,4440,4220,171,33,16,0.0405,0.1930,0.4848,0.0038
22962826,4438,4322,24,83,9,0.0056,3.4583,0.1084,0.0021
77443046,4434,4117,237,25,55,0.0576,0.1055,2.2000,0.0134
124561281,4431,4136,256,29,10,0.0619,0.1133,0.3448,0.0024
8440456,4426,4328,88,2,8,0.0203,0.0227,4.0000,0.0018
83954147,4425,4080,1,281,63,0.0002,281.0000,0.2242,0.0154
5938241,4424,4170,15,204,35,0.0036,13.6000,0.1716,0.0084
78329358,4407,3860,372,154,21,0.0964,0.4140,0.1364,0.0054
124063835,4402,4061,0,318,23,0.0000,NULL,0.0723,0.0057
90924422,4399,4052,13,286,48,0.0032,22.0000,0.1678,0.0118
59422637,4398,4099,16,216,67,0.0039,13.5000,0.3102,0.0163
129903163,4396,4062,25,231,78,0.0062,9.2400,0.3377,0.0192
11412443,4392,4089,21,254,28,0.0051,12.0952,0.1102,0.0068
96583102,4391,3998,119,178,96,0.0298,1.4958,0.5393,0.0240
87642673,4390,4326,4,36,24,0.0009,9.0000,0.6667,0.0055
123848513,4382,3973,301,59,49,0.0758,0.1960,0.8305,0.0123
55192254,4380,4290,88,0,2,0.0205,0.0000,NULL,0.0005
91222505,4369,3908,222,183,56,0.0568,0.8243,0.3060,0.0143
83073587,4359,3961,3,366,29,0.0008,122.0000,0.0792,0.0073
117006290,4354,4067,136,96,55,0.0334,0.7059,0.5729,0.0135
59413510,4348,4043,176,106,23,0.0435,0.6023,0.2170,0.0057
12684051,4339,3661,534,91,53,0.1459,0.1704,0.5824,0.0145
109258006,4328,4185,33,82,28,0.0079,2.4848,0.3415,0.0067
9774692,4319,3789,323,168,39,0.0852,0.5201,0.2321,0.0103
25678919,4303,3970,2,280,51,0.0005,140.0000,0.1821,0.0128
100816273,4290,3652,15,472,151,0.0041,31.4667,0.3199,0.0413
93842000,4287,4182,49,30,26,0.0117,0.6122,0.8667,0.0062
40973276,4284,4192,54,24,14,0.0129,0.4444,0.5833,0.0033
122822446,4283,4044,132,72,35,0.0326,0.5455,0.4861,0.0087
98440358,4266,4249,11,2,4,0.0026,0.1818,2.0000,0.0009
19399879,4266,4190,58,4,14,0.0138,0.0690,3.5000,0.0033
127958351,4265,4111,77,27,50,0.0187,0.3506,1.8519,0.0122
43864538,4255,3838,347,56,14,0.0904,0.1614,0.2500,0.0036
81586383,4255,4097,124,24,10,0.0303,0.1935,0.4167,0.0024
109613455,4252,3933,0,255,64,0.0000,NULL,0.2510,0.0163
42599112,4249,4018,189,8,34,0.0470,0.0423,4.2500,0.0085
19277570,4247,4006,123,94,24,0.0307,0.7642,0.2553,0.0060
81500257,4247,4071,128,26,22,0.0314,0.2031,0.8462,0.0054
111325865,4243,4137,47,46,13,0.0114,0.9787,0.2826,0.0031
55605483,4241,3825,174,145,97,0.0455,0.8333,0.6690,0.0254
23367131,4240,3858,238,126,18,0.0617,0.5294,0.1429,0.0047
90194475,4239,4008,10,202,19,0.0025,20.2000,0.0941,0.0047
56892801,4229,4107,26,60,36,0.0063,2.3077,0.6000,0.0088
56708793,4226,4057,113,32,24,0.0279,0.2832,0.7500,0.0059
81076699,4220,3990,102,114,14,0.0256,1.1176,0.1228,0.0035
73870155,4211,4054,142,15,0,0.0350,0.1056,0.0000,0.0000
41017872,4209,4178,7,18,6,0.0017,2.5714,0.3333,0.0014
28638001,4205,4080,29,63,33,0.0071,2.1724,0.5238,0.0081
75225256,4202,3991,1,200,10,0.0003,200.0000,0.0500,0.0025
80283819,4195,3835,284,47,29,0.0741,0.1655,0.6170,0.0076
30839253,4191,3923,3,241,24,0.0008,80.3333,0.0996,0.0061
29383294,4190,4048,2,131,9,0.0005,65.5000,0.0687,0.0022
41986655,4189,3708,145,321,15,0.0391,2.2138,0.0467,0.0040
56830095,4185,4037,112,10,26,0.0277,0.0893,2.6000,0.0064
103090935,4182,4126,30,12,14,0.0073,0.4000,1.1667,0.0034
140990654,4180,4031,85,51,13,0.0211,0.6000,0.2549,0.0032
5424550,4179,3673,229,176,101,0.0623,0.7686,0.5739,0.0275
83960181,4172,4047,31,80,14,0.0077,2.5806,0.1750,0.0035
10297132,4172,3938,30,139,65,0.0076,4.6333,0.4676,0.0165
102663288,4168,3804,34,275,55,0.0089,8.0882,0.2000,0.0145
126399162,4167,3231,813,123,0,0.2516,0.1513,0.0000,0.0000
57949136,4166,4036,6,104,20,0.0015,17.3333,0.1923,0.0050
30838173,4166,4085,5,52,24,0.0012,10.4000,0.4615,0.0059
12472346,4164,4107,0,47,10,0.0000,NULL,0.2128,0.0024
101120745,4162,3609,514,31,8,0.1424,0.0603,0.2581,0.0022
139891563,4160,3901,1,239,19,0.0003,239.0000,0.0795,0.0049
68150938,4158,4036,35,73,14,0.0087,2.0857,0.1918,0.0035
77868658,4151,3831,269,30,21,0.0702,0.1115,0.7000,0.0055
33808787,4150,4110,25,3,12,0.0061,0.1200,4.0000,0.0029
113847593,4142,3955,64,67,56,0.0162,1.0469,0.8358,0.0142
29689901,4133,3951,2,130,50,0.0005,65.0000,0.3846,0.0127
70889190,4133,3888,95,126,24,0.0244,1.3263,0.1905,0.0062
71035154,4132,4065,16,18,33,0.0039,1.1250,1.8333,0.0081
37426111,4129,3771,5,324,29,0.0013,64.8000,0.0895,0.0077
140662618,4123,3919,85,100,19,0.0217,1.1765,0.1900,0.0048
71406451,4123,3767,140,151,65,0.0372,1.0786,0.4305,0.0173
14144843,4122,3722,293,73,34,0.0787,0.2491,0.4658,0.0091
43250746,4118,3089,473,542,14,0.1531,1.1459,0.0258,0.0045
103633934,4109,4003,76,6,24,0.0190,0.0789,4.0000,0.0060
81964332,4108,3901,147,52,8,0.0377,0.3537,0.1538,0.0021
74049444,4105,4011,60,30,4,0.0150,0.5000,0.1333,0.0010
115343862,4096,3879,187,21,9,0.0482,0.1123,0.4286,0.0023
132731360,4094,3616,45,378,55,0.0124,8.4000,0.1455,0.0152
53916276,4091,3903,69,91,28,0.0177,1.3188,0.3077,0.0072
22393155,4085,3752,20,188,125,0.0053,9.4000,0.6649,0.0333
85308332,4085,3635,2,402,46,0.0006,201.0000,0.1144,0.0127
88290400,4081,3899,70,60,52,0.0180,0.8571,0.8667,0.0133
12570225,4081,3673,72,283,53,0.0196,3.9306,0.1873,0.0144
7585996,4078,3783,13,243,39,0.0034,18.6923,0.1605,0.0103
45966877,4072,3877,62,87,46,0.0160,1.4032,0.5287,0.0119
77324134,4068,3929,4,87,48,0.0010,21.7500,0.5517,0.0122
123995552,4064,3880,132,39,13,0.0340,0.2955,0.3333,0.0034
93687523,4064,3820,228,8,8,0.0597,0.0351,1.0000,0.0021
28739065,4063,3990,62,0,11,0.0155,0.0000,NULL,0.0028
72703245,4063,3825,133,88,17,0.0348,0.6617,0.1932,0.0044
106342906,4056,3714,20,274,48,0.0054,13.7000,0.1752,0.0129
3731463,4053,3978,1,59,15,0.0003,59.0000,0.2542,0.0038
15924838,4053,3832,8,198,15,0.0021,24.7500,0.0758,0.0039
78074373,4051,3864,154,26,7,0.0399,0.1688,0.2692,0.0018
86770260,4038,3853,164,12,9,0.0426,0.0732,0.7500,0.0023
21696214,4025,3923,76,14,12,0.0194,0.1842,0.8571,0.0031
89249164,4018,3620,305,70,23,0.0843,0.2295,0.3286,0.0064
497764,4014,3775,104,123,12,0.0275,1.1827,0.0976,0.0032
94329829,4011,3919,4,62,26,0.0010,15.5000,0.4194,0.0066
34453652,4011,3735,70,167,39,0.0187,2.3857,0.2335,0.0104
56053530,4010,3873,79,49,9,0.0204,0.6203,0.1837,0.0023
66831202,4009,3712,287,4,6,0.0773,0.0139,1.5000,0.0016
4146900,3996,3715,0,252,29,0.0000,NULL,0.1151,0.0078
27840504,3990,3694,3,250,43,0.0008,83.3333,0.1720,0.0116
136425962,3982,3679,2,237,64,0.0005,118.5000,0.2700,0.0174
113693068,3982,3833,65,69,15,0.0170,1.0615,0.2174,0.0039
97175671,3981,3665,20,270,26,0.0055,13.5000,0.0963,0.0071
17883538,3976,3860,1,98,17,0.0003,98.0000,0.1735,0.0044
10319860,3976,3703,170,63,40,0.0459,0.3706,0.6349,0.0108
40211203,3960,3637,247,40,36,0.0679,0.1619,0.9000,0.0099
89962630,3957,3817,8,109,23,0.0021,13.6250,0.2110,0.0060
132061340,3957,3743,172,27,15,0.0460,0.1570,0.5556,0.0040
9500401,3944,3680,6,182,76,0.0016,30.3333,0.4176,0.0207
25509021,3943,3850,75,12,6,0.0195,0.1600,0.5000,0.0016
112125475,3942,3631,284,15,12,0.0782,0.0528,0.8000,0.0033
5837961,3941,3675,233,20,13,0.0634,0.0858,0.6500,0.0035
87413989,3940,3682,50,147,61,0.0136,2.9400,0.4150,0.0166
81245680,3939,3785,87,61,6,0.0230,0.7011,0.0984,0.0016
109005178,3933,3630,146,97,60,0.0402,0.6644,0.6186,0.0165
34163245,3928,3424,494,2,8,0.1443,0.0040,4.0000,0.0023
117801453,3927,3718,169,21,19,0.0455,0.1243,0.9048,0.0051
91239449,3924,3765,92,35,32,0.0244,0.3804,0.9143,0.0085
12746210,3923,3775,50,88,10,0.0132,1.7600,0.1136,0.0026
104735935,3921,3610,88,203,20,0.0244,2.3068,0.0985,0.0055
58207544,3921,3638,182,72,29,0.0500,0.3956,0.4028,0.0080
77150532,3920,3688,1,159,72,0.0003,159.0000,0.4528,0.0195
9219164,3919,3644,4,223,48,0.0011,55.7500,0.2152,0.0132
101698393,3911,3701,0,195,15,0.0000,NULL,0.0769,0.0041
84307337,3903,3855,3,27,18,0.0008,9.0000,0.6667,0.0047
129489291,3902,3716,9,149,28,0.0024,16.5556,0.1879,0.0075
139220719,3899,3827,51,12,9,0.0133,0.2353,0.7500,0.0024
137463180,3895,3719,4,167,5,0.0011,41.7500,0.0299,0.0013
141976720,3891,3842,22,14,13,0.0057,0.6364,0.9286,0.0034
83546635,3888,3628,6,202,52,0.0017,33.6667,0.2574,0.0143
38181340,3884,3796,79,1,8,0.0208,0.0127,8.0000,0.0021
120457819,3882,3616,39,209,18,0.0108,5.3590,0.0861,0.0050
118056913,3877,3625,146,81,25,0.0403,0.5548,0.3086,0.0069
64699430,3874,3848,23,0,3,0.0060,0.0000,NULL,0.0008
17785864,3873,3492,0,380,1,0.0000,NULL,0.0026,0.0003
95395131,3871,3565,257,49,0,0.0721,0.1907,0.0000,0.0000
140535667,3868,3578,171,92,27,0.0478,0.5380,0.2935,0.0075
112976136,3867,3585,48,219,15,0.0134,4.5625,0.0685,0.0042
112570004,3862,3543,195,73,51,0.0550,0.3744,0.6986,0.0144
68249522,3861,3710,55,69,27,0.0148,1.2545,0.3913,0.0073
60575815,3857,3723,57,41,36,0.0153,0.7193,0.8780,0.0097
11682531,3850,3549,100,176,25,0.0282,1.7600,0.1420,0.0070
69579136,3847,3646,0,173,28,0.0000,NULL,0.1618,0.0077
19146119,3847,3513,279,39,16,0.0794,0.1398,0.4103,0.0046
24625581,3845,3665,72,88,20,0.0196,1.2222,0.2273,0.0055
80378029,3844,3759,52,11,22,0.0138,0.2115,2.0000,0.0059
62142957,3841,3714,2,111,14,0.0005,55.5000,0.1261,0.0038
87944152,3838,3476,39,293,30,0.0112,7.5128,0.1024,0.0086
23326854,3835,3581,73,162,19,0.0204,2.2192,0.1173,0.0053
104221274,3833,3755,57,10,11,0.0152,0.1754,1.1000,0.0029
103781365,3832,3520,4,297,11,0.0011,74.2500,0.0370,0.0031
57857118,3831,3679,6,128,18,0.0016,21.3333,0.1406,0.0049
131637785,3827,3720,2,91,14,0.0005,45.5000,0.1538,0.0038
59779793,3824,3782,3,29,10,0.0008,9.6667,0.3448,0.0026
122721008,3823,3593,159,58,13,0.0443,0.3648,0.2241,0.0036
3671315,3821,3384,21,340,76,0.0062,16.1905,0.2235,0.0225
66412678,3821,3743,25,35,18,0.0067,1.4000,0.5143,0.0048
138100684,3821,3472,0,284,65,0.0000,NULL,0.2289,0.0187
133425852,3818,3476,11,282,49,0.0032,25.6364,0.1738,0.0141
31190628,3811,3680,81,36,14,0.0220,0.4444,0.3889,0.0038
73135493,3807,3743,26,19,19,0.0069,0.7308,1.0000,0.0051
108770715,3803,3769,5,23,6,0.0013,4.6000,0.2609,0.0016
9524175,3803,3757,13,21,12,0.0035,1.6154,0.5714,0.0032
128960133,3800,3246,85,361,108,0.0262,4.2471,0.2992,0.0333
137484826,3797,3412,338,21,26,0.0991,0.0621,1.2381,0.0076
59214580,3793,3653,26,77,37,0.0071,2.9615,0.4805,0.0101
11910007,3793,3344,383,36,30,0.1145,0.0940,0.8333,0.0090
128521783,3789,3378,75,283,53,0.0222,3.7733,0.1873,0.0157
10020755,3788,3439,342,2,5,0.0994,0.0058,2.5000,0.0015
129894791,3787,3751,1,22,13,0.0003,22.0000,0.5909,0.0035
107377446,3786,3493,8,258,27,0.0023,32.2500,0.1047,0.0077
47060411,3785,3672,3,48,62,0.0008,16.0000,1.2917,0.0169
63339028,3785,3345,0,386,54,0.0000,NULL,0.1399,0.0161
51940848,3782,3613,118,29,22,0.0327,0.2458,0.7586,0.0061
130806899,3781,3644,3,110,24,0.0008,36.6667,0.2182,0.0066
138387712,3779,3709,62,3,5,0.0167,0.0484,1.6667,0.0013
131787268,3771,3655,38,57,21,0.0104,1.5000,0.3684,0.0057
28897086,3770,3534,10,196,30,0.0028,19.6000,0.1531,0.0085
55832398,3770,3556,11,198,5,0.0031,18.0000,0.0253,0.0014
23014965,3768,3296,43,414,15,0.0130,9.6279,0.0362,0.0046
56245076,3768,3486,128,137,17,0.0367,1.0703,0.1241,0.0049
87475354,3767,3681,4,72,10,0.0011,18.0000,0.1389,0.0027
72820368,3764,3624,30,97,13,0.0083,3.2333,0.1340,0.0036
46661935,3761,3536,80,61,84,0.0226,0.7625,1.3770,0.0238
88110636,3757,3530,208,6,13,0.0589,0.0288,2.1667,0.0037
104139699,3756,3649,23,61,23,0.0063,2.6522,0.3770,0.0063
104792616,3755,3629,72,46,8,0.0198,0.6389,0.1739,0.0022
85862488,3753,3663,9,20,61,0.0025,2.2222,3.0500,0.0167
93970634,3753,3654,2,66,31,0.0005,33.0000,0.4697,0.0085
138793462,3750,3648,3,84,15,0.0008,28.0000,0.1786,0.0041
22600903,3747,3709,1,27,10,0.0003,27.0000,0.3704,0.0027
124303059,3742,3561,13,141,27,0.0037,10.8462,0.1915,0.0076
43052420,3741,3521,70,80,70,0.0199,1.1429,0.8750,0.0199
116114060,3740,3712,12,13,3,0.0032,1.0833,0.2308,0.0008
59248477,3739,3527,14,178,20,0.0040,12.7143,0.1124,0.0057
67514411,3738,3427,260,19,32,0.0759,0.0731,1.6842,0.0093
133665536,3732,3592,9,111,20,0.0025,12.3333,0.1802,0.0056
134358011,3731,3509,164,50,8,0.0467,0.3049,0.1600,0.0023
11758356,3727,3563,40,105,19,0.0112,2.6250,0.1810,0.0053
39201973,3727,3676,24,18,9,0.0065,0.7500,0.5000,0.0024
4137745,3724,3560,44,90,30,0.0124,2.0455,0.3333,0.0084
92954093,3723,3387,305,25,6,0.0901,0.0820,0.2400,0.0018
73455580,3723,3579,62,59,23,0.0173,0.9516,0.3898,0.0064
4120403,3723,3299,71,204,149,0.0215,2.8732,0.7304,0.0452
69251001,3723,3639,37,38,9,0.0102,1.0270,0.2368,0.0025
189833,3720,3348,263,83,26,0.0786,0.3156,0.3133,0.0078
9451374,3719,3553,130,23,13,0.0366,0.1769,0.5652,0.0037
8249269,3718,3390,266,51,11,0.0785,0.1917,0.2157,0.0032
111213707,3715,3559,146,0,10,0.0410,0.0000,NULL,0.0028
83062037,3714,3513,0,146,55,0.0000,NULL,0.3767,0.0157
23591123,3711,3547,121,30,13,0.0341,0.2479,0.4333,0.0037
128217950,3706,3674,5,23,4,0.0014,4.6000,0.1739,0.0011
48445034,3704,3288,77,318,21,0.0234,4.1299,0.0660,0.0064
62764948,3702,3290,308,81,23,0.0936,0.2630,0.2840,0.0070
63256758,3697,3616,1,70,10,0.0003,70.0000,0.1429,0.0028
116720981,3696,3473,3,162,58,0.0009,54.0000,0.3580,0.0167
99775965,3696,3522,170,2,2,0.0483,0.0118,1.0000,0.0006
69599332,3696,3619,33,37,7,0.0091,1.1212,0.1892,0.0019
88496472,3695,3322,75,261,37,0.0226,3.4800,0.1418,0.0111
99750042,3694,3580,84,15,15,0.0235,0.1786,1.0000,0.0042
120962802,3688,3581,59,16,32,0.0165,0.2712,2.0000,0.0089
61627054,3686,3569,78,26,13,0.0219,0.3333,0.5000,0.0036
134010761,3685,3457,212,3,13,0.0613,0.0142,4.3333,0.0038
36764652,3684,3484,167,14,19,0.0479,0.0838,1.3571,0.0055
61459598,3683,3478,59,118,28,0.0170,2.0000,0.2373,0.0081
135639209,3676,3482,11,124,59,0.0032,11.2727,0.4758,0.0169
29699014,3676,3551,123,0,2,0.0346,0.0000,NULL,0.0006
81322348,3671,3497,132,31,11,0.0377,0.2348,0.3548,0.0031
21035609,3670,3570,5,89,6,0.0014,17.8000,0.0674,0.0017
86756157,3663,3579,72,0,12,0.0201,0.0000,NULL,0.0034
66150030,3661,3581,2,62,16,0.0006,31.0000,0.2581,0.0045
59864388,3655,3517,61,68,9,0.0173,1.1148,0.1324,0.0026
32198657,3650,3623,1,16,10,0.0003,16.0000,0.6250,0.0028
96865786,3650,3565,55,20,10,0.0154,0.3636,0.5000,0.0028
102825286,3642,3116,156,244,126,0.0501,1.5641,0.5164,0.0404
94645713,3641,3404,2,190,45,0.0006,95.0000,0.2368,0.0132
111957230,3640,3583,6,38,13,0.0017,6.3333,0.3421,0.0036
78888823,3636,3445,95,60,36,0.0276,0.6316,0.6000,0.0104
139413160,3632,2995,618,8,11,0.2063,0.0129,1.3750,0.0037
27608145,3623,3509,81,22,11,0.0231,0.2716,0.5000,0.0031
140257001,3622,3371,27,192,32,0.0080,7.1111,0.1667,0.0095
99393465,3622,3455,1,144,22,0.0003,144.0000,0.1528,0.0064
53788912,3619,3459,1,145,14,0.0003,145.0000,0.0966,0.0040
29601369,3617,3202,7,333,75,0.0022,47.5714,0.2252,0.0234
68412184,3613,3540,3,65,5,0.0008,21.6667,0.0769,0.0014
94992306,3610,3534,72,4,0,0.0204,0.0556,0.0000,0.0000
139462332,3609,3326,18,206,59,0.0054,11.4444,0.2864,0.0177
62024754,3605,3429,100,51,25,0.0292,0.5100,0.4902,0.0073
81182608,3604,3336,150,86,32,0.0450,0.5733,0.3721,0.0096
90792846,3602,3277,325,0,0,0.0992,0.0000,NULL,0.0000
101508404,3602,3290,114,163,35,0.0347,1.4298,0.2147,0.0106
8205078,3598,3501,6,67,24,0.0017,11.1667,0.3582,0.0069
35745255,3595,3375,192,2,26,0.0569,0.0104,13.0000,0.0077
75321867,3592,3288,283,6,15,0.0861,0.0212,2.5000,0.0046
132653097,3592,3395,132,47,18,0.0389,0.3561,0.3830,0.0053
82649107,3590,3456,67,56,11,0.0194,0.8358,0.1964,0.0032
5860001,3587,3425,126,24,12,0.0368,0.1905,0.5000,0.0035
95088933,3585,3481,1,100,3,0.0003,100.0000,0.0300,0.0009
74593955,3585,3474,23,61,27,0.0066,2.6522,0.4426,0.0078
139725346,3579,3295,192,46,46,0.0583,0.2396,1.0000,0.0140
17825629,3576,3104,301,130,41,0.0970,0.4319,0.3154,0.0132
89736791,3574,3466,55,45,8,0.0159,0.8182,0.1778,0.0023
128519725,3572,3523,20,20,9,0.0057,1.0000,0.4500,0.0026
69195802,3566,3469,10,69,18,0.0029,6.9000,0.2609,0.0052
66205819,3565,3482,5,72,6,0.0014,14.4000,0.0833,0.0017
102418389,3560,3430,103,17,10,0.0300,0.1650,0.5882,0.0029
49189810,3557,3119,347,61,30,0.1113,0.1758,0.4918,0.0096
138843810,3556,3253,1,264,38,0.0003,264.0000,0.1439,0.0117
108755598,3556,3396,3,133,24,0.0009,44.3333,0.1805,0.0071
61336461,3552,3436,88,1,27,0.0256,0.0114,27.0000,0.0079
43592945,3551,3288,13,194,56,0.0040,14.9231,0.2887,0.0170
48470191,3549,3120,323,93,13,0.1035,0.2879,0.1398,0.0042
104135842,3546,3431,33,54,28,0.0096,1.6364,0.5185,0.0082
72749623,3543,3477,23,19,24,0.0066,0.8261,1.2632,0.0069
69953834,3538,3423,25,67,23,0.0073,2.6800,0.3433,0.0067
35306096,3536,2641,96,557,242,0.0363,5.8021,0.4345,0.0916
8917150,3535,3331,4,174,26,0.0012,43.5000,0.1494,0.0078
61453950,3534,3389,72,48,25,0.0212,0.6667,0.5208,0.0074
91373045,3531,3192,1,259,79,0.0003,259.0000,0.3050,0.0247
21824858,3518,3459,48,9,2,0.0139,0.1875,0.2222,0.0006
114737900,3517,3227,151,109,30,0.0468,0.7219,0.2752,0.0093
121777817,3516,3358,2,153,3,0.0006,76.5000,0.0196,0.0009
8702919,3515,3237,212,33,33,0.0655,0.1557,1.0000,0.0102
109056742,3514,3451,46,8,9,0.0133,0.1739,1.1250,0.0026
116232438,3513,3113,3,350,47,0.0010,116.6667,0.1343,0.0151
12214179,3512,3398,7,81,26,0.0021,11.5714,0.3210,0.0077
47065671,3510,3367,4,115,24,0.0012,28.7500,0.2087,0.0071
120378933,3508,3319,26,132,31,0.0078,5.0769,0.2348,0.0093
88513390,3507,3313,49,117,28,0.0148,2.3878,0.2393,0.0085
73278658,3505,3463,4,15,23,0.0012,3.7500,1.5333,0.0066
49646570,3500,3499,0,0,1,0.0000,NULL,NULL,0.0003
27625049,3500,3197,128,124,51,0.0400,0.9688,0.4113,0.0160
45433328,3497,3421,2,71,3,0.0006,35.5000,0.0423,0.0009
117659143,3490,3325,7,113,45,0.0021,16.1429,0.3982,0.0135
95254205,3490,3311,63,69,47,0.0190,1.0952,0.6812,0.0142
77055357,3488,3103,380,0,5,0.1225,0.0000,NULL,0.0016
115834991,3477,3405,40,23,9,0.0117,0.5750,0.3913,0.0026
51098608,3473,3411,52,2,8,0.0152,0.0385,4.0000,0.0023
108748058,3472,3316,0,130,26,0.0000,NULL,0.2000,0.0078
28720302,3471,3269,22,151,29,0.0067,6.8636,0.1921,0.0089
52559406,3470,3080,382,8,0,0.1240,0.0209,0.0000,0.0000
66232679,3466,3298,118,29,21,0.0358,0.2458,0.7241,0.0064
122183715,3466,3370,41,30,25,0.0122,0.7317,0.8333,0.0074
14281644,3466,3181,26,200,59,0.0082,7.6923,0.2950,0.0185
138891580,3466,3381,47,17,21,0.0139,0.3617,1.2353,0.0062
23442968,3461,3389,45,24,3,0.0133,0.5333,0.1250,0.0009
71714329,3457,3034,3,303,117,0.0010,101.0000,0.3861,0.0386
82914173,3457,3243,6,174,34,0.0019,29.0000,0.1954,0.0105
128135959,3457,3273,49,92,43,0.0150,1.8776,0.4674,0.0131
7397337,3455,3111,176,146,22,0.0566,0.8295,0.1507,0.0071
136788174,3453,3226,188,27,12,0.0583,0.1436,0.4444,0.0037
67822184,3452,3360,12,48,32,0.0036,4.0000,0.6667,0.0095
142181816,3450,3363,2,77,8,0.0006,38.5000,0.1039,0.0024
62073731,3450,3284,80,74,12,0.0244,0.9250,0.1622,0.0037
112198319,3446,3060,0,350,36,0.0000,NULL,0.1029,0.0118
54658244,3445,3389,5,25,26,0.0015,5.0000,1.0400,0.0077
98795231,3443,3299,5,106,33,0.0015,21.2000,0.3113,0.0100
122867103,3442,3005,10,318,109,0.0033,31.8000,0.3428,0.0363
77306409,3442,3031,26,294,91,0.0086,11.3077,0.3095,0.0300
22369795,3437,3292,5,115,25,0.0015,23.0000,0.2174,0.0076
87942719,3434,3165,5,221,43,0.0016,44.2000,0.1946,0.0136
93675262,3432,2996,135,134,167,0.0451,0.9926,1.2463,0.0557
40364499,3432,3249,43,100,40,0.0132,2.3256,0.4000,0.0123
85031011,3428,3375,1,47,5,0.0003,47.0000,0.1064,0.0015
54007195,3425,3163,191,57,14,0.0604,0.2984,0.2456,0.0044
10705215,3424,3093,34,246,51,0.0110,7.2353,0.2073,0.0165
63176270,3423,3367,7,37,12,0.0021,5.2857,0.3243,0.0036
19805334,3422,3230,90,65,37,0.0279,0.7222,0.5692,0.0115
133429407,3422,3318,0,81,23,0.0000,NULL,0.2840,0.0069
69144178,3421,3186,114,64,57,0.0358,0.5614,0.8906,0.0179
101150402,3419,3246,107,50,16,0.0330,0.4673,0.3200,0.0049
120852545,3416,3246,74,72,24,0.0228,0.9730,0.3333,0.0074
8443684,3413,3330,9,61,13,0.0027,6.7778,0.2131,0.0039
70157276,3405,3267,4,36,98,0.0012,9.0000,2.7222,0.0300
116324656,3401,2923,221,226,31,0.0756,1.0226,0.1372,0.0106
24803803,3400,3259,59,58,24,0.0181,0.9831,0.4138,0.0074
105278727,3399,3333,43,13,10,0.0129,0.3023,0.7692,0.0030
111595300,3398,3098,128,150,22,0.0413,1.1719,0.1467,0.0071
105105740,3397,3321,13,51,12,0.0039,3.9231,0.2353,0.0036
70891589,3397,3234,37,111,15,0.0114,3.0000,0.1351,0.0046
50553250,3396,3275,50,60,11,0.0153,1.2000,0.1833,0.0034
125135169,3396,3198,2,169,27,0.0006,84.5000,0.1598,0.0084
102974755,3393,3237,13,110,33,0.0040,8.4615,0.3000,0.0102
52534043,3393,3320,0,51,22,0.0000,NULL,0.4314,0.0066
79062073,3393,3016,201,145,31,0.0666,0.7214,0.2138,0.0103
16623516,3392,3062,202,75,53,0.0660,0.3713,0.7067,0.0173
13213333,3390,3131,2,199,58,0.0006,99.5000,0.2915,0.0185
119687214,3390,3291,72,14,13,0.0219,0.1944,0.9286,0.0040
26766183,3390,3103,3,239,45,0.0010,79.6667,0.1883,0.0145
54168401,3390,3175,4,198,13,0.0013,49.5000,0.0657,0.0041
52957351,3389,3340,2,40,7,0.0006,20.0000,0.1750,0.0021
85164456,3389,3075,311,0,3,0.1011,0.0000,NULL,0.0010
103610059,3389,3235,4,127,23,0.0012,31.7500,0.1811,0.0071
43150394,3381,3312,7,44,18,0.0021,6.2857,0.4091,0.0054
85120673,3379,3103,151,115,10,0.0487,0.7616,0.0870,0.0032
39912401,3376,3230,109,24,13,0.0337,0.2202,0.5417,0.0040
135157689,3375,3159,177,10,29,0.0560,0.0565,2.9000,0.0092
43857558,3372,3179,156,27,10,0.0491,0.1731,0.3704,0.0031
124409414,3370,2979,11,312,68,0.0037,28.3636,0.2179,0.0228
46274658,3365,3329,1,34,1,0.0003,34.0000,0.0294,0.0003
122462305,3361,3164,100,53,44,0.0316,0.5300,0.8302,0.0139
65504626,3361,3132,47,145,37,0.0150,3.0851,0.2552,0.0118
71611159,3361,3290,42,16,13,0.0128,0.3810,0.8125,0.0040
86785531,3357,3146,102,103,6,0.0324,1.0098,0.0583,0.0019
113078957,3355,3108,5,167,75,0.0016,33.4000,0.4491,0.0241
84698728,3354,2965,113,269,7,0.0381,2.3805,0.0260,0.0024
110690572,3352,3240,73,25,14,0.0225,0.3425,0.5600,0.0043
41268198,3350,3184,64,82,20,0.0201,1.2813,0.2439,0.0063
97390150,3348,3195,36,90,27,0.0113,2.5000,0.3000,0.0085
68285359,3348,3187,36,86,39,0.0113,2.3889,0.4535,0.0122
40729947,3345,2995,37,219,94,0.0124,5.9189,0.4292,0.0314
130567891,3345,3269,2,55,19,0.0006,27.5000,0.3455,0.0058
95471305,3337,3079,84,135,39,0.0273,1.6071,0.2889,0.0127
18970782,3336,3220,3,97,16,0.0009,32.3333,0.1649,0.0050
52895098,3336,3225,25,73,13,0.0078,2.9200,0.1781,0.0040
41798966,3334,3287,11,16,20,0.0033,1.4545,1.2500,0.0061
