user_id,total_purchase_count,distinct_purchase_item_count,purchase_concentration,purchase_concentration_type
77306409,91,62,1.4677,多商品少次型用户
103447009,22,15,1.4667,多商品少次型用户
132763181,22,15,1.4667,多商品少次型用户
140661231,22,15,1.4667,多商品少次型用户
6776778,22,15,1.4667,多商品少次型用户
7397337,22,15,1.4667,多商品少次型用户
23159781,22,15,1.4667,多商品少次型用户
50042882,22,15,1.4667,多商品少次型用户
54404822,22,15,1.4667,多商品少次型用户
58437782,38,26,1.4615,多商品少次型用户
20180785,19,13,1.4615,多商品少次型用户
35709243,19,13,1.4615,多商品少次型用户
48292690,19,13,1.4615,多商品少次型用户
65645933,19,13,1.4615,多商品少次型用户
71018291,19,13,1.4615,多商品少次型用户
75377193,19,13,1.4615,多商品少次型用户
104816721,19,13,1.4615,多商品少次型用户
130567891,19,13,1.4615,多商品少次型用户
134580497,19,13,1.4615,多商品少次型用户
141143284,19,13,1.4615,多商品少次型用户
82384961,16,11,1.4545,多商品少次型用户
92271824,16,11,1.4545,多商品少次型用户
96384170,16,11,1.4545,多商品少次型用户
101857968,16,11,1.4545,多商品少次型用户
103898055,16,11,1.4545,多商品少次型用户
113305568,16,11,1.4545,多商品少次型用户
121979409,16,11,1.4545,多商品少次型用户
116329106,61,42,1.4524,多商品少次型用户
102712222,45,31,1.4516,多商品少次型用户
102629009,29,20,1.4500,多商品少次型用户
59131217,29,20,1.4500,多商品少次型用户
134058935,29,20,1.4500,多商品少次型用户
88815441,52,36,1.4444,多商品少次型用户
109560964,26,18,1.4444,多商品少次型用户
137484826,26,18,1.4444,多商品少次型用户
35745255,26,18,1.4444,多商品少次型用户
3695398,13,9,1.4444,多商品少次型用户
6437749,13,9,1.4444,多商品少次型用户
16017921,13,9,1.4444,多商品少次型用户
23362360,13,9,1.4444,多商品少次型用户
24636415,13,9,1.4444,多商品少次型用户
27927595,13,9,1.4444,多商品少次型用户
34648649,13,9,1.4444,多商品少次型用户
51612422,13,9,1.4444,多商品少次型用户
58280056,13,9,1.4444,多商品少次型用户
103969154,13,9,1.4444,多商品少次型用户
109698871,13,9,1.4444,多商品少次型用户
118536510,13,9,1.4444,多商品少次型用户
120078898,13,9,1.4444,多商品少次型用户
121148690,13,9,1.4444,多商品少次型用户
136769457,13,9,1.4444,多商品少次型用户
137107726,13,9,1.4444,多商品少次型用户
46133505,49,34,1.4412,多商品少次型用户
78480196,46,32,1.4375,多商品少次型用户
103274179,23,16,1.4375,多商品少次型用户
131719920,23,16,1.4375,多商品少次型用户
45660059,23,16,1.4375,多商品少次型用户
18927299,79,55,1.4364,多商品少次型用户
138505346,66,46,1.4348,多商品少次型用户
66819420,33,23,1.4348,多商品少次型用户
32851381,33,23,1.4348,多商品少次型用户
5020210,43,30,1.4333,多商品少次型用户
132048401,53,37,1.4324,多商品少次型用户
475826,110,77,1.4286,多商品少次型用户
131514258,70,49,1.4286,多商品少次型用户
82169054,50,35,1.4286,多商品少次型用户
125871688,40,28,1.4286,多商品少次型用户
117903708,30,21,1.4286,多商品少次型用户
119122882,30,21,1.4286,多商品少次型用户
38222533,30,21,1.4286,多商品少次型用户
37844114,20,14,1.4286,多商品少次型用户
58238111,20,14,1.4286,多商品少次型用户
114052885,20,14,1.4286,多商品少次型用户
120668928,20,14,1.4286,多商品少次型用户
69869187,10,7,1.4286,多商品少次型用户
78668192,10,7,1.4286,多商品少次型用户
79161711,10,7,1.4286,多商品少次型用户
89302742,10,7,1.4286,多商品少次型用户
105278727,10,7,1.4286,多商品少次型用户
118710828,10,7,1.4286,多商品少次型用户
120321894,10,7,1.4286,多商品少次型用户
124790821,10,7,1.4286,多商品少次型用户
125309659,10,7,1.4286,多商品少次型用户
128081640,10,7,1.4286,多商品少次型用户
1030408,10,7,1.4286,多商品少次型用户
7196391,10,7,1.4286,多商品少次型用户
7606334,10,7,1.4286,多商品少次型用户
8581353,10,7,1.4286,多商品少次型用户
15494311,10,7,1.4286,多商品少次型用户
28352963,10,7,1.4286,多商品少次型用户
41320562,10,7,1.4286,多商品少次型用户
43468469,10,7,1.4286,多商品少次型用户
43857558,10,7,1.4286,多商品少次型用户
51411267,10,7,1.4286,多商品少次型用户
55141244,10,7,1.4286,多商品少次型用户
65200157,10,7,1.4286,多商品少次型用户
137513013,10,7,1.4286,多商品少次型用户
141116365,10,7,1.4286,多商品少次型用户
43409746,27,19,1.4211,多商品少次型用户
106416249,44,31,1.4194,多商品少次型用户
112322814,44,31,1.4194,多商品少次型用户
69678635,34,24,1.4167,多商品少次型用户
88007634,17,12,1.4167,多商品少次型用户
90019648,17,12,1.4167,多商品少次型用户
91351115,17,12,1.4167,多商品少次型用户
116166066,17,12,1.4167,多商品少次型用户
118716181,17,12,1.4167,多商品少次型用户
5865371,17,12,1.4167,多商品少次型用户
29669124,17,12,1.4167,多商品少次型用户
49421729,17,12,1.4167,多商品少次型用户
52853607,17,12,1.4167,多商品少次型用户
130820048,17,12,1.4167,多商品少次型用户
139493879,17,12,1.4167,多商品少次型用户
141578499,17,12,1.4167,多商品少次型用户
84247610,41,29,1.4138,多商品少次型用户
25778057,41,29,1.4138,多商品少次型用户
51435164,65,46,1.4130,多商品少次型用户
66544067,48,34,1.4118,多商品少次型用户
87642673,24,17,1.4118,多商品少次型用户
22841491,24,17,1.4118,多商品少次型用户
54450830,24,17,1.4118,多商品少次型用户
87165474,69,49,1.4082,多商品少次型用户
83735095,38,27,1.4074,多商品少次型用户
8886191,38,27,1.4074,多商品少次型用户
78324634,45,32,1.4063,多商品少次型用户
139462332,59,42,1.4048,多商品少次型用户
12628544,49,35,1.4000,多商品少次型用户
101508404,35,25,1.4000,多商品少次型用户
100509623,28,20,1.4000,多商品少次型用户
117961451,28,20,1.4000,多商品少次型用户
83307780,21,15,1.4000,多商品少次型用户
90134900,21,15,1.4000,多商品少次型用户
103600156,21,15,1.4000,多商品少次型用户
39283381,21,15,1.4000,多商品少次型用户
43349674,21,15,1.4000,多商品少次型用户
3508821,14,10,1.4000,多商品少次型用户
8688021,14,10,1.4000,多商品少次型用户
21184528,14,10,1.4000,多商品少次型用户
24620052,14,10,1.4000,多商品少次型用户
30282407,14,10,1.4000,多商品少次型用户
48258563,14,10,1.4000,多商品少次型用户
60296951,14,10,1.4000,多商品少次型用户
81613966,14,10,1.4000,多商品少次型用户
98555860,14,10,1.4000,多商品少次型用户
101050024,14,10,1.4000,多商品少次型用户
114002389,14,10,1.4000,多商品少次型用户
120206620,14,10,1.4000,多商品少次型用户
121632160,14,10,1.4000,多商品少次型用户
124546232,14,10,1.4000,多商品少次型用户
132229788,14,10,1.4000,多商品少次型用户
129543456,7,5,1.4000,多商品少次型用户
131293826,7,5,1.4000,多商品少次型用户
133559789,7,5,1.4000,多商品少次型用户
140563378,7,5,1.4000,多商品少次型用户
10653322,7,5,1.4000,多商品少次型用户
12636431,7,5,1.4000,多商品少次型用户
23740258,7,5,1.4000,多商品少次型用户
24474599,7,5,1.4000,多商品少次型用户
31413542,7,5,1.4000,多商品少次型用户
31922219,7,5,1.4000,多商品少次型用户
32474658,7,5,1.4000,多商品少次型用户
34475118,7,5,1.4000,多商品少次型用户
40117023,7,5,1.4000,多商品少次型用户
40788357,7,5,1.4000,多商品少次型用户
42930798,7,5,1.4000,多商品少次型用户
45795160,7,5,1.4000,多商品少次型用户
46591450,7,5,1.4000,多商品少次型用户
48836510,7,5,1.4000,多商品少次型用户
59622953,7,5,1.4000,多商品少次型用户
88637394,7,5,1.4000,多商品少次型用户
90823156,7,5,1.4000,多商品少次型用户
91342405,7,5,1.4000,多商品少次型用户
97615128,7,5,1.4000,多商品少次型用户
100570607,7,5,1.4000,多商品少次型用户
100757305,7,5,1.4000,多商品少次型用户
105591402,7,5,1.4000,多商品少次型用户
106834015,7,5,1.4000,多商品少次型用户
109772113,7,5,1.4000,多商品少次型用户
116399303,7,5,1.4000,多商品少次型用户
118057214,7,5,1.4000,多商品少次型用户
121687827,7,5,1.4000,多商品少次型用户
126143015,81,58,1.3966,多商品少次型用户
117327134,67,48,1.3958,多商品少次型用户
36508157,39,28,1.3929,多商品少次型用户
139145544,32,23,1.3913,多商品少次型用户
120962802,32,23,1.3913,多商品少次型用户
65388018,25,18,1.3889,多商品少次型用户
81611585,25,18,1.3889,多商品少次型用户
100870297,25,18,1.3889,多商品少次型用户
1259845,25,18,1.3889,多商品少次型用户
48677702,25,18,1.3889,多商品少次型用户
61453950,25,18,1.3889,多商品少次型用户
136754847,25,18,1.3889,多商品少次型用户
99796276,43,31,1.3871,多商品少次型用户
41865396,43,31,1.3871,多商品少次型用户
97181356,72,52,1.3846,多商品少次型用户
40211203,36,26,1.3846,多商品少次型用户
23446150,18,13,1.3846,多商品少次型用户
49520808,18,13,1.3846,多商品少次型用户
99784621,18,13,1.3846,多商品少次型用户
102727427,18,13,1.3846,多商品少次型用户
116763688,18,13,1.3846,多商品少次型用户
110007607,65,47,1.3830,多商品少次型用户
108212684,29,21,1.3810,多商品少次型用户
120812517,29,21,1.3810,多商品少次型用户
53779445,29,21,1.3810,多商品少次型用户
19803129,77,56,1.3750,多商品少次型用户
122462305,44,32,1.3750,多商品少次型用户
102974755,33,24,1.3750,多商品少次型用户
117293466,33,24,1.3750,多商品少次型用户
119879079,33,24,1.3750,多商品少次型用户
125776984,33,24,1.3750,多商品少次型用户
138977388,33,24,1.3750,多商品少次型用户
140040145,33,24,1.3750,多商品少次型用户
81500257,22,16,1.3750,多商品少次型用户
107868172,22,16,1.3750,多商品少次型用户
117684032,22,16,1.3750,多商品少次型用户
21266227,22,16,1.3750,多商品少次型用户
5189513,11,8,1.3750,多商品少次型用户
7011544,11,8,1.3750,多商品少次型用户
11791459,11,8,1.3750,多商品少次型用户
25166903,11,8,1.3750,多商品少次型用户
25535039,11,8,1.3750,多商品少次型用户
27579582,11,8,1.3750,多商品少次型用户
28564144,11,8,1.3750,多商品少次型用户
31185970,11,8,1.3750,多商品少次型用户
35853904,11,8,1.3750,多商品少次型用户
43139118,11,8,1.3750,多商品少次型用户
43522898,11,8,1.3750,多商品少次型用户
44389792,11,8,1.3750,多商品少次型用户
56491938,11,8,1.3750,多商品少次型用户
135020964,11,8,1.3750,多商品少次型用户
138434510,11,8,1.3750,多商品少次型用户
72775671,11,8,1.3750,多商品少次型用户
75301433,11,8,1.3750,多商品少次型用户
96778762,11,8,1.3750,多商品少次型用户
102689410,11,8,1.3750,多商品少次型用户
122779299,11,8,1.3750,多商品少次型用户
122885474,11,8,1.3750,多商品少次型用户
135639209,59,43,1.3721,多商品少次型用户
26081392,48,35,1.3714,多商品少次型用户
124992372,37,27,1.3704,多商品少次型用户
78477282,26,19,1.3684,多商品少次型用户
105617429,26,19,1.3684,多商品少次型用户
112317649,26,19,1.3684,多商品少次型用户
8917150,26,19,1.3684,多商品少次型用户
18072808,26,19,1.3684,多商品少次型用户
21550476,26,19,1.3684,多商品少次型用户
54658244,26,19,1.3684,多商品少次型用户
17825629,41,30,1.3667,多商品少次型用户
59791208,41,30,1.3667,多商品少次型用户
42973948,56,41,1.3659,多商品少次型用户
49189810,30,22,1.3636,多商品少次型用户
87998227,30,22,1.3636,多商品少次型用户
110297620,30,22,1.3636,多商品少次型用户
69152695,15,11,1.3636,多商品少次型用户
71671024,15,11,1.3636,多商品少次型用户
73758282,15,11,1.3636,多商品少次型用户
76995126,15,11,1.3636,多商品少次型用户
84423663,15,11,1.3636,多商品少次型用户
84676338,15,11,1.3636,多商品少次型用户
97126088,15,11,1.3636,多商品少次型用户
99750042,15,11,1.3636,多商品少次型用户
116264632,15,11,1.3636,多商品少次型用户
123442458,15,11,1.3636,多商品少次型用户
2745737,15,11,1.3636,多商品少次型用户
10149605,15,11,1.3636,多商品少次型用户
14282886,15,11,1.3636,多商品少次型用户
15924838,15,11,1.3636,多商品少次型用户
23419403,15,11,1.3636,多商品少次型用户
27636346,15,11,1.3636,多商品少次型用户
28515753,15,11,1.3636,多商品少次型用户
37357777,15,11,1.3636,多商品少次型用户
39066078,15,11,1.3636,多商品少次型用户
56845243,15,11,1.3636,多商品少次型用户
68428732,34,25,1.3600,多商品少次型用户
71223370,34,25,1.3600,多商品少次型用户
73918597,34,25,1.3600,多商品少次型用户
84469236,34,25,1.3600,多商品少次型用户
39497489,38,28,1.3571,多商品少次型用户
3566914,19,14,1.3571,多商品少次型用户
15120218,19,14,1.3571,多商品少次型用户
24000198,19,14,1.3571,多商品少次型用户
33259936,19,14,1.3571,多商品少次型用户
36764652,19,14,1.3571,多商品少次型用户
39660335,19,14,1.3571,多商品少次型用户
42461054,19,14,1.3571,多商品少次型用户
140409125,19,14,1.3571,多商品少次型用户
89618850,19,14,1.3571,多商品少次型用户
90194475,19,14,1.3571,多商品少次型用户
73136910,46,34,1.3529,多商品少次型用户
94710567,23,17,1.3529,多商品少次型用户
31207229,23,17,1.3529,多商品少次型用户
45079225,23,17,1.3529,多商品少次型用户
58559704,23,17,1.3529,多商品少次型用户
70212546,73,54,1.3519,多商品少次型用户
25020664,50,37,1.3514,多商品少次型用户
65683052,54,40,1.3500,多商品少次型用户
98245656,27,20,1.3500,多商品少次型用户
99433181,27,20,1.3500,多商品少次型用户
109127316,27,20,1.3500,多商品少次型用户
53227937,27,20,1.3500,多商品少次型用户
136394248,27,20,1.3500,多商品少次型用户
116720981,58,43,1.3488,多商品少次型用户
65982317,151,112,1.3482,多商品少次型用户
102350790,31,23,1.3478,多商品少次型用户
114845984,31,23,1.3478,多商品少次型用户
131573117,35,26,1.3462,多商品少次型用户
103439105,43,32,1.3438,多商品少次型用户
11257305,43,32,1.3438,多商品少次型用户
91301440,51,38,1.3421,多商品少次型用户
7853740,55,41,1.3415,多商品少次型用户
33984927,72,54,1.3333,多商品少次型用户
8213864,60,45,1.3333,多商品少次型用户
113847593,56,42,1.3333,多商品少次型用户
142120051,52,39,1.3333,多商品少次型用户
66395027,40,30,1.3333,多商品少次型用户
78888823,36,27,1.3333,多商品少次型用户
113960,36,27,1.3333,多商品少次型用户
138856687,32,24,1.3333,多商品少次型用户
74285031,32,24,1.3333,多商品少次型用户
77320837,28,21,1.3333,多商品少次型用户
87648643,28,21,1.3333,多商品少次型用户
101538639,28,21,1.3333,多商品少次型用户
30419994,28,21,1.3333,多商品少次型用户
45921788,28,21,1.3333,多商品少次型用户
53916276,28,21,1.3333,多商品少次型用户
65300962,28,21,1.3333,多商品少次型用户
18869716,24,18,1.3333,多商品少次型用户
51435191,24,18,1.3333,多商品少次型用户
55257797,20,15,1.3333,多商品少次型用户
79266183,20,15,1.3333,多商品少次型用户
80057325,20,15,1.3333,多商品少次型用户
104635996,20,15,1.3333,多商品少次型用户
115368454,20,15,1.3333,多商品少次型用户
124926433,20,15,1.3333,多商品少次型用户
128671783,20,15,1.3333,多商品少次型用户
65454710,16,12,1.3333,多商品少次型用户
66274733,16,12,1.3333,多商品少次型用户
69626316,16,12,1.3333,多商品少次型用户
92348123,16,12,1.3333,多商品少次型用户
