most_visited_category,user_id,category_behavior_count,total_behavior_count
1863,116888859,53,305
1863,77212709,64,298
1863,1724469,141,288
1863,37073011,38,281
1863,103036341,85,280
1863,94781428,78,278
1863,71237773,34,272
1863,129998972,48,272
1863,15736320,72,258
1863,63348,41,251
1863,126328224,30,247
1863,85910982,26,244
1863,24625325,58,244
1863,54917114,44,243
1863,69877349,49,234
1863,38487066,98,223
1863,102442034,57,222
1863,32473312,64,221
1863,68485777,24,219
1863,46249710,76,218
1863,134473569,42,217
1863,98922726,38,214
1863,12997160,92,213
1863,21491689,80,213
1863,26755560,67,213
1863,41120025,32,207
1863,86870442,121,189
1863,126884557,16,186
1863,54798076,74,181
1863,101970196,18,176
1863,36445695,59,170
1863,52512070,42,170
1863,81368266,39,164
1863,131766510,29,161
1863,46455628,47,157
1863,123063109,18,151
1863,122372873,25,148
1863,31888245,36,142
1863,45581890,21,140
1863,40259154,16,139
1863,41825235,16,137
1863,92767100,24,136
1863,137071488,34,131
1863,89353720,105,129
1863,37335665,25,127
1863,17343043,20,118
1863,77591948,21,118
1863,107315106,32,113
1863,45820472,35,112
1863,47399128,19,104
1863,21405321,30,101
1863,102868553,30,91
1863,15244919,10,82
1863,36313887,9,61
1863,139964980,10,58
1863,84281661,18,55
1863,64498534,8,47
1863,37234220,26,41
1863,47763414,6,38
1863,12986660,14,35
1863,111486314,9,30
1863,133007823,9,24
1863,118372628,10,21
1867,141127578,137,731
1877,60724505,63,539
1877,37017723,73,385
1877,74554840,73,304
1877,104200605,56,278
1877,126808944,22,245
1887,68285359,351,3348
1892,42277201,22,163
1911,112504072,45,239
1937,22901182,92,1509
1954,1344672,14,60
1963,94308406,153,2031
1963,21085638,53,744
1968,135639209,441,3676
1968,2172795,282,2910
1968,11162300,233,1831
1968,139961106,113,1697
1968,75032548,133,1586
1968,33039526,219,1519
1968,20564639,142,1266
1968,122818954,762,1048
1968,42210592,217,860
1968,42677791,131,810
1968,118168018,46,644
1968,58874603,78,558
1968,9797520,107,469
1968,81424893,51,391
1968,6966107,65,351
1968,107824319,75,238
1968,58011702,23,190
1968,90472,14,148
1968,73617910,40,139
1968,13154544,29,121
1968,23796078,34,119
1968,29985681,13,26
1969,8197937,373,3204
1969,82945911,292,1562
1970,121255158,659,2882
2010,89886681,401,2894
2010,39912392,17,24
2010,133612359,2,4
2026,65510821,230,1785
2029,56676769,297,2247
2029,48809451,175,1984
2029,107113176,69,1093
2092,34757104,41,365
2130,21226209,107,347
2153,109400391,167,1088
2153,33403236,67,935
2153,132397628,107,906
2153,112539954,52,782
2153,107322212,30,238
2158,81874936,17,83
2159,6734365,31,262
2159,110074552,59,171
2170,91687665,77,742
2170,139896291,72,723
2170,57685274,32,455
2175,93675262,178,3432
2177,17340020,149,1193
2177,29326716,276,859
2177,43349674,101,668
2177,118149559,42,113
2183,11119577,78,979
2204,55275004,49,464
2205,83687317,179,1434
2225,92747771,82,360
2225,104728454,30,236
2236,48236976,52,966
2252,53779445,116,2292
2252,2120923,75,392
2252,37993178,23,106
2252,122913404,24,91
2252,88922674,13,69
2252,97265174,9,46
2254,16710912,23,201
2254,45612771,13,118
2271,102244291,71,861
2284,48908899,183,2418
2284,3543407,135,2116
2284,61628772,309,1296
2284,122081386,321,1190
2284,92130636,183,1012
2284,57033180,182,952
2284,114413180,143,897
2284,69410546,214,868
2284,133271218,83,796
2284,34320306,168,676
2284,44706382,151,676
2284,35619826,95,675
2284,127311966,232,651
2284,78574430,37,623
2284,131701813,72,601
2284,133754248,92,569
2284,116723232,296,540
2284,19338929,131,522
2284,135566570,156,484
2284,35074988,50,459
2284,52196654,69,440
2284,30683859,96,437
2284,34978960,52,397
2284,61058989,70,388
2284,74270354,48,386
2284,97173907,56,358
2284,135927109,44,336
2284,18820857,43,327
2284,98832840,66,314
2284,42844200,56,313
2284,11944953,42,312
2284,85295844,51,270
2284,138090536,49,255
2284,47410940,142,223
2284,85642720,53,206
2284,91284462,111,205
2284,44221621,43,205
2284,42636726,116,204
2284,20257132,32,171
2284,110828957,36,159
2284,48962129,28,129
2284,56970308,123,123
2284,139892587,37,117
2284,42281108,101,103
2284,5255076,18,95
2284,12000472,21,95
2284,140935086,19,89
2284,117551753,27,88
2284,4688795,25,85
2284,38767724,25,69
2284,8785103,18,62
2284,69840571,33,57
2284,139401388,7,32
2284,24869620,9,26
2284,23591419,5,17
2284,8400761,3,16
2284,57954612,4,16
2284,26140958,6,6
2284,25034174,1,1
2291,73135493,385,3807
2291,131347168,45,408
2291,95293046,59,221
2298,114008857,27,635
2312,125083491,298,2380
2313,85614421,8,52
2334,55588418,108,1505
2334,68264472,182,1114
2334,52825214,87,926
2334,113319009,129,826
2334,129928146,39,400
2334,51843348,40,191
2334,12139270,41,174
2342,49871598,73,1048
2347,52110227,122,1743
2395,37766845,129,745
2395,57921246,53,153
2413,132575491,119,991
2413,117849060,27,213
2414,135196347,170,975
2414,53688011,167,768
2414,60899990,38,211
2415,79519527,81,956
2415,122372687,101,844
2415,81281336,106,413
2443,40893979,4,4
2453,46483165,217,1642
2459,120698986,57,435
2459,14788711,37,192
2459,43991184,13,179
2479,16466178,57,614
2479,130265990,232,592
2513,119149297,503,5110
2513,66497070,190,1720
2513,119084219,173,1552
2513,19132982,142,1417
2513,52256064,76,1373
2513,32699108,77,1168
2513,43238774,235,1078
2513,55948598,137,1056
2513,132379480,203,978
2513,5223307,88,924
2513,108712668,67,906
2513,113305568,183,846
2513,40122764,89,820
2513,41107544,119,784
2513,63959682,45,748
2513,6582864,62,720
2513,6071666,101,713
2513,105837655,110,708
2513,109193357,67,648
2513,140227692,80,627
2513,104797997,90,566
2513,50834210,46,555
2513,113323725,51,500
2513,8452470,39,474
2513,111714241,67,443
2513,230711,88,357
2513,137760555,35,349
2513,50698254,41,344
2513,96985981,42,343
2513,94290427,42,297
2513,122850858,57,287
2513,126968439,49,220
2513,117300067,29,206
2513,104103891,45,194
2513,5451259,105,148
2513,89063931,26,134
2513,28699943,20,103
2513,24700160,39,57
2513,45021776,11,51
2551,35096341,124,789
2568,126094939,142,827
2568,27380911,76,520
2568,49007368,32,268
2568,44057668,45,212
2568,96332918,17,88
2569,91704713,48,682
2569,100354400,17,132
2605,105632849,48,503
2605,64245350,31,298
2605,55053280,20,127
2610,123596663,514,2738
2610,33682194,287,2421
2610,98920553,130,1283
2610,113251,36,379
2610,124640575,39,224
2610,73663591,30,190
2610,47883477,10,90
2610,72656044,11,41
2633,99641114,8,16
2644,80115965,10,87
2656,132061340,178,3957
2656,136788174,342,3453
2656,64696595,75,806
2667,32535404,34,309
2667,120938470,34,120
2667,21346761,32,113
2679,44632141,27,73
2683,20116814,296,1666
2683,117765542,105,836
2683,46312993,105,502
2683,56972597,59,71
2683,88574383,1,9
2730,39445216,94,1387
2730,63848985,66,840
2739,2099277,54,473
2739,11669469,72,452
2754,71048860,345,2532
2754,137120980,40,438
2754,106383829,43,164
2771,6064746,129,978
2771,93893366,49,578
2786,133970038,23,100
2797,40826918,166,1422
2825,70240139,1250,10826
2825,70876649,839,7060
2825,127619887,404,6135
2825,119681430,418,6026
2825,92928708,496,5866
2825,57636921,709,5241
2825,1160607,586,4800
2825,40973276,519,4284
2825,70889190,262,4133
2825,116720981,351,3696
2825,72749623,276,3543
2825,95254205,580,3490
2825,105278727,1021,3399
2825,43032378,219,3089
2825,113552018,403,3067
2825,23847626,395,2761
2825,29656912,174,2733
2825,9528671,220,2405
2825,30692164,203,2322
2825,19335772,289,2317
2825,128120137,192,2066
2825,118152898,268,1834
2825,37338448,163,1819
2825,38478428,362,1725
2825,32185277,311,1628
2825,35806116,133,1539
2825,40711894,155,1345
2825,72813283,128,1303
2825,87442587,186,1236
2825,72834081,313,1192
2825,67155648,160,1161
2825,17529630,140,1003
2825,99856680,65,853
2825,120193112,89,659
2825,14282886,41,647
2825,21357495,35,608
2825,76896505,125,606
2825,132156365,71,600
2825,32755257,65,282
2825,94140496,29,140
2825,110697285,11,89
2825,51948061,19,88
2825,119613555,14,41
2828,43626933,244,2113
2831,33563000,67,408
2839,95055106,125,504
2856,112485959,18,84
2883,31503308,346,3029
2883,101256818,122,2603
2883,13874122,48,1637
2883,122383360,201,1625
2883,44711100,398,1499
2883,138467876,258,1343
2883,32474658,124,1129
2883,6230291,209,1117
2883,44500908,61,1019
2883,83269367,130,910
2883,42864059,140,909
2883,110659116,135,772
2883,123869915,53,743
2883,108473071,100,707
2883,108969823,33,613
2883,81312893,65,530
2883,101511260,102,510
2883,40822060,62,456
2883,109103,43,432
2883,25528662,90,417
2883,87153634,133,407
2883,95057565,87,320
2883,15706809,49,288
2883,89866622,35,286
2883,137585300,58,279
2883,131595557,47,269
2883,139904361,30,244
2883,138654093,37,177
2883,67236570,25,149
2883,137328784,28,147
2883,66079671,24,112
2883,45398630,16,90
2883,82734120,29,85
2883,100839116,21,71
2883,132672202,7,43
2883,89627693,14,32
2901,89825616,216,1287
2901,100279459,83,1256
2901,110893699,204,1224
2901,91123846,126,1202
2901,62359568,81,550
2901,79617414,135,385
2901,137154848,84,353
2901,35048740,22,270
2901,82095778,20,203
2901,38067964,27,161
2901,121395815,27,160
2901,74155886,70,159
2901,10653322,22,157
2901,70070588,29,153
2901,31471752,53,135
2901,74288102,5,29
2903,128900202,29,74
2903,30592468,13,47
2921,123226008,71,1184
2931,62969316,58,456
2931,126839170,104,449
2936,128394404,26,144
2950,36574688,374,5773
2953,70913065,610,7928
2953,110954163,795,5029
2953,57981025,225,4980
2953,123250328,1385,4575
2953,10026124,338,4530
2953,75070176,684,3052
2953,9868602,232,2375
2953,9138659,231,1854
2953,19665682,375,1826
2953,73632654,527,1551
2953,14017917,100,1240
2953,3240412,48,773
2953,47087121,43,771
2953,77945945,82,769
2953,71437297,176,756
2953,50660286,53,651
2953,7560153,78,602
2953,87901815,50,530
2953,90984412,73,478
2953,93600553,84,452
2953,18207103,31,423
2953,4921070,33,169
2953,110609527,23,165
2993,57949136,1202,4166
2993,4137745,456,3724
2993,24288984,308,2313
2993,6926678,234,2220
2993,2935703,169,1820
2993,122742392,159,1636
2993,84640132,95,1569
2993,65479688,106,1486
2993,83600056,132,1479
2993,99730920,109,1387
2993,114802994,71,1345
2993,107287661,180,1325
2993,58843715,262,1264
2993,101250285,178,1196
2993,72515822,145,1083
2993,81878304,105,1078
2993,81542604,279,1064
2993,121357428,87,1008
2993,94273242,112,986
2993,118716181,150,924
2993,132347980,162,712
2993,47128004,77,711
2993,7121453,97,596
2993,61443186,96,582
2993,111167137,40,568
2993,54827821,134,552
2993,141484663,56,551
2993,6346697,118,547
2993,15735335,79,539
2993,32126202,57,511
2993,102057111,50,506
2993,6500341,85,500
2993,29661255,77,438
2993,59648886,41,436
2993,95069106,107,430
2993,118056074,98,412
2993,10131505,123,370
2993,47137081,41,290
2993,126555091,43,219
2993,29703381,78,218
2993,84875269,83,205
2993,106230218,62,194
2993,129332364,27,157
2993,67675774,39,152
2993,68875424,41,115
2993,72659380,19,71
2993,89959759,20,59
2993,94057453,16,57
2993,131631344,9,38
2993,83975368,9,26
2993,27298182,5,20
2993,51065301,4,11
3000,118767149,2,6
3015,48767456,224,3279
3015,115385050,150,2024
3015,46129619,21,69
3056,113250631,171,1877
3056,32006957,66,638
3056,52046180,119,583
3064,59567091,1647,10808
3064,92706593,615,7095
3064,3578206,399,5984
3064,15777503,520,4651
3064,5694160,342,4504
3064,67202688,278,4467
3064,95237027,515,4454
3064,105744471,795,4449
3064,23367131,1243,4240
3064,86770260,699,4038
3064,66831202,501,4009
3064,17883538,860,3976
3064,63339028,359,3785
3064,93970634,577,3753
3064,189833,306,3720
3064,139413160,508,3632
3064,116232438,384,3513
3064,63176270,244,3423
3064,39912401,563,3376
3064,84698728,431,3354
3064,118525064,347,3333
3064,85081309,258,3322
3064,111768420,594,3300
3064,87998227,602,3212
3064,101748138,529,3102
3064,65519398,224,3014
3064,119990802,596,2948
3064,120305341,1223,2861
3064,14759968,328,2834
3064,126143015,109,2790
3064,89083541,920,2772
3064,70978759,1080,2770
3064,14735918,805,2764
3064,48885147,404,2689
3064,8382449,205,2661
3064,103982848,638,2658
3064,17048049,365,2561
3064,116936810,409,2547
3064,117968156,197,2507
3064,17020394,560,2463
3064,72295163,257,2269
3064,118282748,209,2246
3064,80415557,307,2208
3064,250843,281,2199
3064,18244844,588,2152
3064,133933227,107,2137
3064,2622091,151,2104
3064,138753048,293,2099
3064,59731095,412,2075
3064,83345819,237,2047
3064,91087067,230,2007
3064,140483725,547,1986
3064,131670570,461,1955
3064,70730514,352,1937
3064,25778057,201,1937
3064,84560829,157,1913
3064,39431130,218,1905
3064,67033795,411,1903
3064,49429733,423,1858
3064,111961699,219,1852
3064,76003936,366,1848
3064,1897583,382,1830
3064,40781736,125,1824
3064,42031986,164,1802
3064,123237592,604,1797
3064,106937011,195,1730
3064,8913893,345,1719
3064,69255232,228,1691
3064,117222178,266,1676
3064,97130073,641,1637
3064,2128246,166,1626
3064,136108072,300,1612
3064,876192,297,1595
3064,76352172,179,1583
3064,39841304,202,1508
3064,101256206,231,1504
3064,128861920,102,1496
3064,87298447,171,1490
3064,87610115,162,1480
3064,47416853,427,1478
3064,54771046,410,1446
3064,94287521,91,1446
3064,5942869,296,1435
3064,119500931,121,1425
3064,66395027,162,1413
3064,61228049,464,1401
3064,109823995,347,1399
3064,134232421,317,1393
3064,34391377,81,1391
3064,132711863,593,1390
3064,84865876,250,1385
3064,133838164,130,1377
3064,43624984,667,1375
3064,104683710,140,1343
3064,61754447,378,1332
3064,47237907,144,1322
3064,93207382,231,1322
3064,132155086,122,1302
3064,103149203,164,1293
3064,55889877,438,1287
3064,124804034,343,1282
3064,120668928,142,1260
3064,12297890,324,1253
3064,32168566,232,1252
3064,114946034,96,1251
3064,19831033,111,1197
3064,136482907,151,1197
3064,126943639,121,1174
3064,57638892,444,1147
3064,3166978,153,1135
3064,93745270,152,1118
3064,117221482,118,1098
3064,7248646,101,1097
3064,32831611,160,1093
3064,117992339,189,1083
3064,54711585,94,1081
3064,116421782,525,1069
3064,19711693,157,1060
3064,13110515,90,1045
3064,1188241,311,1039
3064,2536588,92,1031
3064,9357811,117,1013
3064,11414403,59,1012
3064,33113697,334,1000
3064,34795094,178,996
3064,52610344,434,993
3064,12322077,69,988
3064,43738222,172,980
3064,142151675,187,970
3064,99199943,186,959
3064,47152738,191,953
3064,46728090,228,947
3064,132368806,422,936
3064,140394724,259,929
3064,124790821,146,915
3064,7254306,104,908
3064,30072819,73,908
3064,3945782,104,907
3064,121639491,246,902
3064,70776553,304,898
3064,91824018,77,893
3064,120347417,177,891
3064,52411237,220,883
3064,80031113,131,871
3064,93456477,120,852
3064,59737169,89,843
3064,94795739,199,834
3064,99543620,172,827
3064,7446574,64,822
3064,127973228,172,820
3064,6375695,159,817
3064,100121842,140,810
3064,65409330,138,808
3064,128323172,56,801
3064,19985990,104,790
3064,32903403,82,790
3064,75419895,183,787
3064,79702699,100,787
3064,94335711,109,771
3064,16851866,260,771
3064,54404822,77,767
3064,31729893,174,760
3064,21550476,72,749
3064,54258366,138,739
3064,3190957,42,732
3064,139475729,189,724
3064,98980048,101,717
3064,25639546,132,714
3064,30638228,147,711
3064,54187558,101,710
3064,88927446,116,696
3064,29983125,73,674
3064,26742658,475,657
3064,24808643,183,655
3064,22425841,104,648
3064,104143619,166,644
3064,100497308,166,635
3064,8832025,136,631
3064,97384092,97,627
3064,65886056,74,621
3064,86581662,127,615
3064,131494546,60,610
3064,128992470,109,604
3064,71636940,58,581
3064,58280056,103,567
3064,70352132,351,566
3064,120455996,500,566
3064,1050684,178,557
3064,43084101,64,547
3064,83108816,85,545
3064,59654133,109,537
3064,25249494,290,510
3064,9860181,283,498
3064,53396017,128,493
3064,134294014,187,493
3064,138254559,30,487
3064,113848288,62,487
3064,1112140,171,487
3064,28694278,221,484
3064,68141920,98,482
3064,107391538,284,481
3064,109597718,98,480
3064,140131230,83,472
3064,55369150,52,468
3064,28129419,132,460
3064,96610296,204,458
3064,122920831,200,455
3064,61811087,91,453
3064,414388,85,452
3064,76604277,59,434
3064,92658315,114,431
3064,123829617,129,419
3064,20047712,71,399
3064,47074069,54,396
3064,101388354,206,396
3064,109772113,106,385
3064,8034995,38,383
3064,47071587,42,376
3064,50099861,35,373
3064,62944161,183,369
3064,117484104,149,368
3064,57047656,119,357
3064,9184855,56,351
3064,45542148,46,337
3064,59698667,71,336
3064,4790160,37,331
3064,35112986,39,331
3064,138720115,44,329
3064,8784082,125,326
3064,80115072,100,317
3064,106605165,135,307
3064,110313549,216,307
3064,88749982,104,290
3064,13656280,57,290
3064,14389364,101,290
3064,46433093,81,286
3064,141266970,42,282
3064,73416552,90,277
3064,64739789,56,269
3064,17079837,28,260
3064,70573626,111,252
3064,60481646,78,237
3064,65698133,30,235
3064,94479833,92,227
3064,4755159,75,224
3064,137344822,57,220
3064,95448497,56,214
3064,14664626,56,206
3064,112676402,65,177
3064,72241985,20,174
3064,68573775,32,170
3064,8971089,33,170
3064,127641352,79,165
3064,23690219,47,156
3064,93888171,115,154
3064,49285159,31,145
3064,120159915,70,138
3064,129157768,80,135
3064,24888768,25,128
3064,93133160,32,123
3064,24564910,71,121
3064,15484510,16,118
3064,135389236,39,110
3064,72062153,44,108
3064,84957645,66,108
3064,29888146,46,106
3064,68614999,30,100
3064,79942814,63,97
3064,114681302,29,94
3064,18030487,20,77
3064,100385360,22,69
3064,116566595,15,57
3064,33894073,8,51
3064,47069591,28,51
3064,5125563,13,49
3064,96590134,29,49
3064,39531225,18,45
3064,21905234,19,41
3064,16269352,15,38
3064,12388225,8,36
3064,58173672,28,36
3064,93786359,9,33
3064,10951366,11,31
3064,4499782,12,30
3064,85354272,10,30
3064,83768290,21,29
3064,819791,15,27
3064,118476662,13,14
3064,36394520,5,13
3064,67735668,5,10
3067,54206477,47,259
3067,76679100,7,8
3074,119115304,747,3250
3074,89692927,82,1056
3074,43858783,34,329
3074,81855599,12,100
3081,12129371,72,1140
3090,10045419,80,854
3093,136232385,64,130
3099,85052259,136,3137
3099,79973073,137,1680
3099,112037904,121,1556
3099,21365758,137,1138
