item_category,category_purchase_count,category_item_count,top1_item_id,top1_purchase_count,top1_purchase_share,top5_purchase_count,top5_purchase_share,category_hhi,normalized_category_hhi,category_concentration_type
13684,1,1,219043051,1,1.0000,1,1.0000,1,1,高集中品类
13715,1,1,198521589,1,1.0000,1,1.0000,1,1,高集中品类
13728,1,1,45728040,1,1.0000,1,1.0000,1,1,高集中品类
13744,1,1,403774706,1,1.0000,1,1.0000,1,1,高集中品类
13758,1,1,386635232,1,1.0000,1,1.0000,1,1,高集中品类
13771,1,1,102312666,1,1.0000,1,1.0000,1,1,高集中品类
13795,1,1,316099004,1,1.0000,1,1.0000,1,1,高集中品类
13815,1,1,141658219,1,1.0000,1,1.0000,1,1,高集中品类
13818,1,1,232882546,1,1.0000,1,1.0000,1,1,高集中品类
13850,1,1,339030337,1,1.0000,1,1.0000,1,1,高集中品类
13860,1,1,314577586,1,1.0000,1,1.0000,1,1,高集中品类
13896,1,1,279539711,1,1.0000,1,1.0000,1,1,高集中品类
13900,1,1,128954581,1,1.0000,1,1.0000,1,1,高集中品类
13943,1,1,160423059,1,1.0000,1,1.0000,1,1,高集中品类
13950,1,1,202559626,1,1.0000,1,1.0000,1,1,高集中品类
13953,1,1,58906193,1,1.0000,1,1.0000,1,1,高集中品类
13957,1,1,6605621,1,1.0000,1,1.0000,1,1,高集中品类
13976,1,1,234794021,1,1.0000,1,1.0000,1,1,高集中品类
13998,1,1,261407568,1,1.0000,1,1.0000,1,1,高集中品类
13999,1,1,371646277,1,1.0000,1,1.0000,1,1,高集中品类
14005,1,1,207285526,1,1.0000,1,1.0000,1,1,高集中品类
14017,1,1,69397167,1,1.0000,1,1.0000,1,1,高集中品类
14027,1,1,393521177,1,1.0000,1,1.0000,1,1,高集中品类
14046,1,1,59081489,1,1.0000,1,1.0000,1,1,高集中品类
14049,1,1,342470958,1,1.0000,1,1.0000,1,1,高集中品类
14054,1,1,20097855,1,1.0000,1,1.0000,1,1,高集中品类
14060,1,1,138171448,1,1.0000,1,1.0000,1,1,高集中品类
14075,1,1,379230781,1,1.0000,1,1.0000,1,1,高集中品类
5104,1,1,368381798,1,1.0000,1,1.0000,1,1,高集中品类
5105,1,1,186350211,1,1.0000,1,1.0000,1,1,高集中品类
5112,1,1,225876889,1,1.0000,1,1.0000,1,1,高集中品类
5128,1,1,264032526,1,1.0000,1,1.0000,1,1,高集中品类
5135,1,1,299966495,1,1.0000,1,1.0000,1,1,高集中品类
5138,1,1,386605251,1,1.0000,1,1.0000,1,1,高集中品类
5143,1,1,310917968,1,1.0000,1,1.0000,1,1,高集中品类
5147,1,1,356457398,1,1.0000,1,1.0000,1,1,高集中品类
5190,1,1,60332957,1,1.0000,1,1.0000,1,1,高集中品类
5202,1,1,249608647,1,1.0000,1,1.0000,1,1,高集中品类
5205,1,1,72768044,1,1.0000,1,1.0000,1,1,高集中品类
5210,1,1,129977328,1,1.0000,1,1.0000,1,1,高集中品类
5218,1,1,394312874,1,1.0000,1,1.0000,1,1,高集中品类
5244,1,1,331467703,1,1.0000,1,1.0000,1,1,高集中品类
5259,1,1,256703656,1,1.0000,1,1.0000,1,1,高集中品类
5279,1,1,117940509,1,1.0000,1,1.0000,1,1,高集中品类
5287,1,1,6601536,1,1.0000,1,1.0000,1,1,高集中品类
5322,1,1,358976841,1,1.0000,1,1.0000,1,1,高集中品类
5338,1,1,387593842,1,1.0000,1,1.0000,1,1,高集中品类
5341,1,1,175946379,1,1.0000,1,1.0000,1,1,高集中品类
5348,1,1,103119943,1,1.0000,1,1.0000,1,1,高集中品类
5350,1,1,247214785,1,1.0000,1,1.0000,1,1,高集中品类
5358,1,1,148715958,1,1.0000,1,1.0000,1,1,高集中品类
5363,1,1,238684657,1,1.0000,1,1.0000,1,1,高集中品类
5387,1,1,344896566,1,1.0000,1,1.0000,1,1,高集中品类
5391,1,1,133149794,1,1.0000,1,1.0000,1,1,高集中品类
5397,1,1,125712848,1,1.0000,1,1.0000,1,1,高集中品类
5400,1,1,131034743,1,1.0000,1,1.0000,1,1,高集中品类
5403,1,1,43905971,1,1.0000,1,1.0000,1,1,高集中品类
5404,1,1,62327801,1,1.0000,1,1.0000,1,1,高集中品类
5406,1,1,176363056,1,1.0000,1,1.0000,1,1,高集中品类
5413,1,1,236682681,1,1.0000,1,1.0000,1,1,高集中品类
5443,1,1,99366941,1,1.0000,1,1.0000,1,1,高集中品类
5448,1,1,272027795,1,1.0000,1,1.0000,1,1,高集中品类
5452,1,1,377491678,1,1.0000,1,1.0000,1,1,高集中品类
5479,1,1,194942468,1,1.0000,1,1.0000,1,1,高集中品类
5482,1,1,354658524,1,1.0000,1,1.0000,1,1,高集中品类
5486,1,1,151464854,1,1.0000,1,1.0000,1,1,高集中品类
5495,1,1,233874838,1,1.0000,1,1.0000,1,1,高集中品类
5556,1,1,124675760,1,1.0000,1,1.0000,1,1,高集中品类
5565,1,1,158633797,1,1.0000,1,1.0000,1,1,高集中品类
5573,1,1,364285439,1,1.0000,1,1.0000,1,1,高集中品类
5609,1,1,293076442,1,1.0000,1,1.0000,1,1,高集中品类
5641,1,1,73147422,1,1.0000,1,1.0000,1,1,高集中品类
5678,1,1,393450868,1,1.0000,1,1.0000,1,1,高集中品类
5688,1,1,267784867,1,1.0000,1,1.0000,1,1,高集中品类
5705,1,1,337955966,1,1.0000,1,1.0000,1,1,高集中品类
5716,1,1,140078615,1,1.0000,1,1.0000,1,1,高集中品类
5762,1,1,161324525,1,1.0000,1,1.0000,1,1,高集中品类
5764,1,1,328041955,1,1.0000,1,1.0000,1,1,高集中品类
5768,1,1,245481436,1,1.0000,1,1.0000,1,1,高集中品类
5794,1,1,34325718,1,1.0000,1,1.0000,1,1,高集中品类
5819,1,1,17682825,1,1.0000,1,1.0000,1,1,高集中品类
5851,1,1,193889384,1,1.0000,1,1.0000,1,1,高集中品类
5857,1,1,115366293,1,1.0000,1,1.0000,1,1,高集中品类
5859,1,1,395600096,1,1.0000,1,1.0000,1,1,高集中品类
5862,1,1,265018144,1,1.0000,1,1.0000,1,1,高集中品类
5868,1,1,29215920,1,1.0000,1,1.0000,1,1,高集中品类
5910,1,1,204215214,1,1.0000,1,1.0000,1,1,高集中品类
5959,1,1,177919579,1,1.0000,1,1.0000,1,1,高集中品类
5960,1,1,207080561,1,1.0000,1,1.0000,1,1,高集中品类
5967,1,1,389436031,1,1.0000,1,1.0000,1,1,高集中品类
5999,1,1,371048126,1,1.0000,1,1.0000,1,1,高集中品类
6029,1,1,49244310,1,1.0000,1,1.0000,1,1,高集中品类
6030,1,1,237019064,1,1.0000,1,1.0000,1,1,高集中品类
6078,1,1,160300266,1,1.0000,1,1.0000,1,1,高集中品类
6104,1,1,65913507,1,1.0000,1,1.0000,1,1,高集中品类
6130,1,1,162288317,1,1.0000,1,1.0000,1,1,高集中品类
6134,1,1,181529129,1,1.0000,1,1.0000,1,1,高集中品类
6140,1,1,299307911,1,1.0000,1,1.0000,1,1,高集中品类
6144,1,1,108615630,1,1.0000,1,1.0000,1,1,高集中品类
6149,1,1,137359495,1,1.0000,1,1.0000,1,1,高集中品类
6175,1,1,311417239,1,1.0000,1,1.0000,1,1,高集中品类
6192,1,1,338914546,1,1.0000,1,1.0000,1,1,高集中品类
6193,1,1,401778667,1,1.0000,1,1.0000,1,1,高集中品类
6195,1,1,301934779,1,1.0000,1,1.0000,1,1,高集中品类
6206,1,1,348994425,1,1.0000,1,1.0000,1,1,高集中品类
6224,1,1,200760428,1,1.0000,1,1.0000,1,1,高集中品类
6251,1,1,220248155,1,1.0000,1,1.0000,1,1,高集中品类
6262,1,1,204325119,1,1.0000,1,1.0000,1,1,高集中品类
6270,1,1,155969460,1,1.0000,1,1.0000,1,1,高集中品类
6280,1,1,53296871,1,1.0000,1,1.0000,1,1,高集中品类
6282,1,1,26885350,1,1.0000,1,1.0000,1,1,高集中品类
6289,1,1,294667270,1,1.0000,1,1.0000,1,1,高集中品类
6293,1,1,319336946,1,1.0000,1,1.0000,1,1,高集中品类
6306,1,1,28402875,1,1.0000,1,1.0000,1,1,高集中品类
6315,1,1,307931185,1,1.0000,1,1.0000,1,1,高集中品类
6329,1,1,79483779,1,1.0000,1,1.0000,1,1,高集中品类
6330,1,1,160750894,1,1.0000,1,1.0000,1,1,高集中品类
6345,1,1,219761886,1,1.0000,1,1.0000,1,1,高集中品类
6349,1,1,148696783,1,1.0000,1,1.0000,1,1,高集中品类
6352,1,1,222545897,1,1.0000,1,1.0000,1,1,高集中品类
6354,1,1,64986835,1,1.0000,1,1.0000,1,1,高集中品类
6368,1,1,114172273,1,1.0000,1,1.0000,1,1,高集中品类
6380,1,1,291734754,1,1.0000,1,1.0000,1,1,高集中品类
6384,1,1,391927834,1,1.0000,1,1.0000,1,1,高集中品类
6394,1,1,253775870,1,1.0000,1,1.0000,1,1,高集中品类
6399,1,1,62475134,1,1.0000,1,1.0000,1,1,高集中品类
6416,1,1,396212701,1,1.0000,1,1.0000,1,1,高集中品类
6419,1,1,71153024,1,1.0000,1,1.0000,1,1,高集中品类
6447,1,1,39287908,1,1.0000,1,1.0000,1,1,高集中品类
6450,1,1,338474994,1,1.0000,1,1.0000,1,1,高集中品类
6493,1,1,122290896,1,1.0000,1,1.0000,1,1,高集中品类
6501,1,1,74708684,1,1.0000,1,1.0000,1,1,高集中品类
6511,1,1,289045733,1,1.0000,1,1.0000,1,1,高集中品类
6521,1,1,349167568,1,1.0000,1,1.0000,1,1,高集中品类
6539,1,1,384461726,1,1.0000,1,1.0000,1,1,高集中品类
6548,1,1,25767214,1,1.0000,1,1.0000,1,1,高集中品类
6551,1,1,107347461,1,1.0000,1,1.0000,1,1,高集中品类
6559,1,1,252034422,1,1.0000,1,1.0000,1,1,高集中品类
6588,1,1,180444733,1,1.0000,1,1.0000,1,1,高集中品类
6659,1,1,308925557,1,1.0000,1,1.0000,1,1,高集中品类
6662,1,1,252659203,1,1.0000,1,1.0000,1,1,高集中品类
6664,1,1,151140544,1,1.0000,1,1.0000,1,1,高集中品类
6665,1,1,83378743,1,1.0000,1,1.0000,1,1,高集中品类
6675,1,1,37494036,1,1.0000,1,1.0000,1,1,高集中品类
6691,1,1,115250829,1,1.0000,1,1.0000,1,1,高集中品类
6696,1,1,179222284,1,1.0000,1,1.0000,1,1,高集中品类
6703,1,1,216349016,1,1.0000,1,1.0000,1,1,高集中品类
6706,1,1,264046090,1,1.0000,1,1.0000,1,1,高集中品类
6708,1,1,120279522,1,1.0000,1,1.0000,1,1,高集中品类
6739,1,1,209536984,1,1.0000,1,1.0000,1,1,高集中品类
6764,1,1,44756358,1,1.0000,1,1.0000,1,1,高集中品类
6768,1,1,305465348,1,1.0000,1,1.0000,1,1,高集中品类
6771,1,1,123445752,1,1.0000,1,1.0000,1,1,高集中品类
6782,1,1,382366942,1,1.0000,1,1.0000,1,1,高集中品类
6797,1,1,219434285,1,1.0000,1,1.0000,1,1,高集中品类
6810,1,1,131039276,1,1.0000,1,1.0000,1,1,高集中品类
6814,1,1,302460423,1,1.0000,1,1.0000,1,1,高集中品类
6846,1,1,100474551,1,1.0000,1,1.0000,1,1,高集中品类
6866,1,1,100478125,1,1.0000,1,1.0000,1,1,高集中品类
6867,1,1,1310635,1,1.0000,1,1.0000,1,1,高集中品类
6874,1,1,152987585,1,1.0000,1,1.0000,1,1,高集中品类
6878,1,1,72309568,1,1.0000,1,1.0000,1,1,高集中品类
6881,1,1,85477341,1,1.0000,1,1.0000,1,1,高集中品类
6882,1,1,100217345,1,1.0000,1,1.0000,1,1,高集中品类
6883,1,1,336281293,1,1.0000,1,1.0000,1,1,高集中品类
6892,1,1,100863388,1,1.0000,1,1.0000,1,1,高集中品类
6894,1,1,289855475,1,1.0000,1,1.0000,1,1,高集中品类
6910,1,1,136824939,1,1.0000,1,1.0000,1,1,高集中品类
6918,1,1,333017315,1,1.0000,1,1.0000,1,1,高集中品类
6926,1,1,98842872,1,1.0000,1,1.0000,1,1,高集中品类
6949,1,1,82865311,1,1.0000,1,1.0000,1,1,高集中品类
6950,1,1,219497189,1,1.0000,1,1.0000,1,1,高集中品类
6978,1,1,51962222,1,1.0000,1,1.0000,1,1,高集中品类
6980,1,1,395717036,1,1.0000,1,1.0000,1,1,高集中品类
6982,1,1,136736692,1,1.0000,1,1.0000,1,1,高集中品类
7005,1,1,100373880,1,1.0000,1,1.0000,1,1,高集中品类
7055,1,1,21028303,1,1.0000,1,1.0000,1,1,高集中品类
7059,1,1,345254651,1,1.0000,1,1.0000,1,1,高集中品类
7066,1,1,191163496,1,1.0000,1,1.0000,1,1,高集中品类
7072,1,1,227084533,1,1.0000,1,1.0000,1,1,高集中品类
7084,1,1,402948643,1,1.0000,1,1.0000,1,1,高集中品类
7097,1,1,57346194,1,1.0000,1,1.0000,1,1,高集中品类
7115,1,1,150483358,1,1.0000,1,1.0000,1,1,高集中品类
7118,1,1,162682004,1,1.0000,1,1.0000,1,1,高集中品类
7126,1,1,328408634,1,1.0000,1,1.0000,1,1,高集中品类
7128,1,1,243189648,1,1.0000,1,1.0000,1,1,高集中品类
7134,1,1,265880431,1,1.0000,1,1.0000,1,1,高集中品类
7141,1,1,273903090,1,1.0000,1,1.0000,1,1,高集中品类
7151,1,1,58300896,1,1.0000,1,1.0000,1,1,高集中品类
7152,1,1,282599893,1,1.0000,1,1.0000,1,1,高集中品类
7187,1,1,125277264,1,1.0000,1,1.0000,1,1,高集中品类
7214,1,1,25617116,1,1.0000,1,1.0000,1,1,高集中品类
7224,1,1,161732674,1,1.0000,1,1.0000,1,1,高集中品类
7233,1,1,261969582,1,1.0000,1,1.0000,1,1,高集中品类
7238,1,1,247368284,1,1.0000,1,1.0000,1,1,高集中品类
7256,1,1,95604573,1,1.0000,1,1.0000,1,1,高集中品类
7267,1,1,112127958,1,1.0000,1,1.0000,1,1,高集中品类
7284,1,1,116266724,1,1.0000,1,1.0000,1,1,高集中品类
7332,1,1,29130665,1,1.0000,1,1.0000,1,1,高集中品类
7347,1,1,168323278,1,1.0000,1,1.0000,1,1,高集中品类
7352,1,1,164528379,1,1.0000,1,1.0000,1,1,高集中品类
7363,1,1,213022287,1,1.0000,1,1.0000,1,1,高集中品类
7367,1,1,15786484,1,1.0000,1,1.0000,1,1,高集中品类
7387,1,1,63246494,1,1.0000,1,1.0000,1,1,高集中品类
7388,1,1,288047944,1,1.0000,1,1.0000,1,1,高集中品类
7423,1,1,253644406,1,1.0000,1,1.0000,1,1,高集中品类
7436,1,1,73560327,1,1.0000,1,1.0000,1,1,高集中品类
7439,1,1,292489432,1,1.0000,1,1.0000,1,1,高集中品类
7479,1,1,137403130,1,1.0000,1,1.0000,1,1,高集中品类
7480,1,1,393792937,1,1.0000,1,1.0000,1,1,高集中品类
7491,1,1,388822405,1,1.0000,1,1.0000,1,1,高集中品类
7493,1,1,92340562,1,1.0000,1,1.0000,1,1,高集中品类
7502,1,1,25671492,1,1.0000,1,1.0000,1,1,高集中品类
7505,1,1,217363587,1,1.0000,1,1.0000,1,1,高集中品类
7518,1,1,102386294,1,1.0000,1,1.0000,1,1,高集中品类
7543,1,1,181631692,1,1.0000,1,1.0000,1,1,高集中品类
7589,1,1,129161493,1,1.0000,1,1.0000,1,1,高集中品类
7593,1,1,392419710,1,1.0000,1,1.0000,1,1,高集中品类
7613,1,1,111576223,1,1.0000,1,1.0000,1,1,高集中品类
7614,1,1,69572373,1,1.0000,1,1.0000,1,1,高集中品类
7615,1,1,233838789,1,1.0000,1,1.0000,1,1,高集中品类
7628,1,1,274158725,1,1.0000,1,1.0000,1,1,高集中品类
7633,1,1,396422466,1,1.0000,1,1.0000,1,1,高集中品类
7634,1,1,98296288,1,1.0000,1,1.0000,1,1,高集中品类
7666,1,1,142264986,1,1.0000,1,1.0000,1,1,高集中品类
7669,1,1,93167302,1,1.0000,1,1.0000,1,1,高集中品类
7677,1,1,229247858,1,1.0000,1,1.0000,1,1,高集中品类
7734,1,1,73497593,1,1.0000,1,1.0000,1,1,高集中品类
7745,1,1,244850685,1,1.0000,1,1.0000,1,1,高集中品类
7748,1,1,85722423,1,1.0000,1,1.0000,1,1,高集中品类
7774,1,1,119031263,1,1.0000,1,1.0000,1,1,高集中品类
7785,1,1,250022309,1,1.0000,1,1.0000,1,1,高集中品类
7814,1,1,373724258,1,1.0000,1,1.0000,1,1,高集中品类
7851,1,1,44519852,1,1.0000,1,1.0000,1,1,高集中品类
7856,1,1,328051345,1,1.0000,1,1.0000,1,1,高集中品类
7861,1,1,379269087,1,1.0000,1,1.0000,1,1,高集中品类
7862,1,1,187939206,1,1.0000,1,1.0000,1,1,高集中品类
7864,1,1,370700510,1,1.0000,1,1.0000,1,1,高集中品类
7873,1,1,197928385,1,1.0000,1,1.0000,1,1,高集中品类
7890,1,1,10915847,1,1.0000,1,1.0000,1,1,高集中品类
7897,1,1,61168537,1,1.0000,1,1.0000,1,1,高集中品类
7912,1,1,72939886,1,1.0000,1,1.0000,1,1,高集中品类
7950,1,1,385210265,1,1.0000,1,1.0000,1,1,高集中品类
7960,1,1,229552770,1,1.0000,1,1.0000,1,1,高集中品类
7962,1,1,319588483,1,1.0000,1,1.0000,1,1,高集中品类
7978,1,1,124210970,1,1.0000,1,1.0000,1,1,高集中品类
8016,1,1,378257091,1,1.0000,1,1.0000,1,1,高集中品类
8024,1,1,399469639,1,1.0000,1,1.0000,1,1,高集中品类
8028,1,1,56002710,1,1.0000,1,1.0000,1,1,高集中品类
8032,1,1,355270355,1,1.0000,1,1.0000,1,1,高集中品类
8035,1,1,40701684,1,1.0000,1,1.0000,1,1,高集中品类
8038,1,1,221956240,1,1.0000,1,1.0000,1,1,高集中品类
8039,1,1,27126160,1,1.0000,1,1.0000,1,1,高集中品类
8054,1,1,71501114,1,1.0000,1,1.0000,1,1,高集中品类
8093,1,1,194353248,1,1.0000,1,1.0000,1,1,高集中品类
8101,1,1,11562711,1,1.0000,1,1.0000,1,1,高集中品类
8112,1,1,372669952,1,1.0000,1,1.0000,1,1,高集中品类
8114,1,1,222113925,1,1.0000,1,1.0000,1,1,高集中品类
8134,1,1,208563854,1,1.0000,1,1.0000,1,1,高集中品类
8138,1,1,346174584,1,1.0000,1,1.0000,1,1,高集中品类
8144,1,1,100645840,1,1.0000,1,1.0000,1,1,高集中品类
8157,1,1,389421164,1,1.0000,1,1.0000,1,1,高集中品类
8187,1,1,226612161,1,1.0000,1,1.0000,1,1,高集中品类
8195,1,1,232728791,1,1.0000,1,1.0000,1,1,高集中品类
8203,1,1,101021820,1,1.0000,1,1.0000,1,1,高集中品类
8208,1,1,28240903,1,1.0000,1,1.0000,1,1,高集中品类
8212,1,1,359778590,1,1.0000,1,1.0000,1,1,高集中品类
8241,1,1,379463185,1,1.0000,1,1.0000,1,1,高集中品类
8245,1,1,208907790,1,1.0000,1,1.0000,1,1,高集中品类
8247,1,1,173278227,1,1.0000,1,1.0000,1,1,高集中品类
8253,1,1,53030316,1,1.0000,1,1.0000,1,1,高集中品类
8261,1,1,160601335,1,1.0000,1,1.0000,1,1,高集中品类
8276,1,1,318610530,1,1.0000,1,1.0000,1,1,高集中品类
8310,1,1,350297862,1,1.0000,1,1.0000,1,1,高集中品类
8339,1,1,359202169,1,1.0000,1,1.0000,1,1,高集中品类
8360,1,1,342157244,1,1.0000,1,1.0000,1,1,高集中品类
8372,1,1,269366006,1,1.0000,1,1.0000,1,1,高集中品类
8433,1,1,110848232,1,1.0000,1,1.0000,1,1,高集中品类
8434,1,1,7535002,1,1.0000,1,1.0000,1,1,高集中品类
8444,1,1,191524336,1,1.0000,1,1.0000,1,1,高集中品类
8445,1,1,3350865,1,1.0000,1,1.0000,1,1,高集中品类
8451,1,1,65296137,1,1.0000,1,1.0000,1,1,高集中品类
8460,1,1,262519680,1,1.0000,1,1.0000,1,1,高集中品类
8474,1,1,113154783,1,1.0000,1,1.0000,1,1,高集中品类
8476,1,1,20178184,1,1.0000,1,1.0000,1,1,高集中品类
8477,1,1,397074533,1,1.0000,1,1.0000,1,1,高集中品类
8483,1,1,328950187,1,1.0000,1,1.0000,1,1,高集中品类
8512,1,1,365559634,1,1.0000,1,1.0000,1,1,高集中品类
8516,1,1,346076351,1,1.0000,1,1.0000,1,1,高集中品类
8527,1,1,201797428,1,1.0000,1,1.0000,1,1,高集中品类
8535,1,1,383185367,1,1.0000,1,1.0000,1,1,高集中品类
8573,1,1,220793266,1,1.0000,1,1.0000,1,1,高集中品类
8577,1,1,117976193,1,1.0000,1,1.0000,1,1,高集中品类
8591,1,1,309957660,1,1.0000,1,1.0000,1,1,高集中品类
8599,1,1,180944800,1,1.0000,1,1.0000,1,1,高集中品类
8643,1,1,242532504,1,1.0000,1,1.0000,1,1,高集中品类
8648,1,1,394392918,1,1.0000,1,1.0000,1,1,高集中品类
8653,1,1,112568221,1,1.0000,1,1.0000,1,1,高集中品类
8655,1,1,184761746,1,1.0000,1,1.0000,1,1,高集中品类
8676,1,1,98425529,1,1.0000,1,1.0000,1,1,高集中品类
8678,1,1,29922599,1,1.0000,1,1.0000,1,1,高集中品类
8680,1,1,31293514,1,1.0000,1,1.0000,1,1,高集中品类
8704,1,1,171847243,1,1.0000,1,1.0000,1,1,高集中品类
8706,1,1,77229423,1,1.0000,1,1.0000,1,1,高集中品类
8719,1,1,162467834,1,1.0000,1,1.0000,1,1,高集中品类
8738,1,1,336999822,1,1.0000,1,1.0000,1,1,高集中品类
8742,1,1,133423664,1,1.0000,1,1.0000,1,1,高集中品类
8756,1,1,108627276,1,1.0000,1,1.0000,1,1,高集中品类
8763,1,1,282214052,1,1.0000,1,1.0000,1,1,高集中品类
8799,1,1,251080754,1,1.0000,1,1.0000,1,1,高集中品类
8802,1,1,399479787,1,1.0000,1,1.0000,1,1,高集中品类
8814,1,1,120554297,1,1.0000,1,1.0000,1,1,高集中品类
8821,1,1,306067656,1,1.0000,1,1.0000,1,1,高集中品类
8822,1,1,130180593,1,1.0000,1,1.0000,1,1,高集中品类
8824,1,1,261763320,1,1.0000,1,1.0000,1,1,高集中品类
8845,1,1,260028613,1,1.0000,1,1.0000,1,1,高集中品类
8887,1,1,77237780,1,1.0000,1,1.0000,1,1,高集中品类
8899,1,1,315379344,1,1.0000,1,1.0000,1,1,高集中品类
8906,1,1,309423980,1,1.0000,1,1.0000,1,1,高集中品类
8932,1,1,300055297,1,1.0000,1,1.0000,1,1,高集中品类
8933,1,1,326225286,1,1.0000,1,1.0000,1,1,高集中品类
8934,1,1,90297266,1,1.0000,1,1.0000,1,1,高集中品类
8953,1,1,163721596,1,1.0000,1,1.0000,1,1,高集中品类
8972,1,1,113168090,1,1.0000,1,1.0000,1,1,高集中品类
9003,1,1,127867356,1,1.0000,1,1.0000,1,1,高集中品类
9009,1,1,350251375,1,1.0000,1,1.0000,1,1,高集中品类
9024,1,1,329510637,1,1.0000,1,1.0000,1,1,高集中品类
9031,1,1,34184688,1,1.0000,1,1.0000,1,1,高集中品类
9037,1,1,156448530,1,1.0000,1,1.0000,1,1,高集中品类
9047,1,1,372400027,1,1.0000,1,1.0000,1,1,高集中品类
9085,1,1,316464337,1,1.0000,1,1.0000,1,1,高集中品类
9087,1,1,38086850,1,1.0000,1,1.0000,1,1,高集中品类
9116,1,1,259280824,1,1.0000,1,1.0000,1,1,高集中品类
9133,1,1,15674533,1,1.0000,1,1.0000,1,1,高集中品类
9166,1,1,110723150,1,1.0000,1,1.0000,1,1,高集中品类
9170,1,1,317667054,1,1.0000,1,1.0000,1,1,高集中品类
9174,1,1,291232439,1,1.0000,1,1.0000,1,1,高集中品类
9176,1,1,102694683,1,1.0000,1,1.0000,1,1,高集中品类
9178,1,1,363003781,1,1.0000,1,1.0000,1,1,高集中品类
9187,1,1,342307640,1,1.0000,1,1.0000,1,1,高集中品类
9196,1,1,51283045,1,1.0000,1,1.0000,1,1,高集中品类
9215,1,1,330173760,1,1.0000,1,1.0000,1,1,高集中品类
9239,1,1,221036524,1,1.0000,1,1.0000,1,1,高集中品类
9262,1,1,18970716,1,1.0000,1,1.0000,1,1,高集中品类
9265,1,1,130657814,1,1.0000,1,1.0000,1,1,高集中品类
9268,1,1,67302332,1,1.0000,1,1.0000,1,1,高集中品类
9291,1,1,5577420,1,1.0000,1,1.0000,1,1,高集中品类
9326,1,1,19580345,1,1.0000,1,1.0000,1,1,高集中品类
9336,1,1,304961262,1,1.0000,1,1.0000,1,1,高集中品类
9338,1,1,234147659,1,1.0000,1,1.0000,1,1,高集中品类
9362,1,1,178349888,1,1.0000,1,1.0000,1,1,高集中品类
9378,1,1,36206675,1,1.0000,1,1.0000,1,1,高集中品类
9383,1,1,260855775,1,1.0000,1,1.0000,1,1,高集中品类
9385,1,1,283724737,1,1.0000,1,1.0000,1,1,高集中品类
9393,1,1,1475014,1,1.0000,1,1.0000,1,1,高集中品类
9398,1,1,286264615,1,1.0000,1,1.0000,1,1,高集中品类
9400,1,1,326780435,1,1.0000,1,1.0000,1,1,高集中品类
9424,1,1,115960153,1,1.0000,1,1.0000,1,1,高集中品类
9455,1,1,236494812,1,1.0000,1,1.0000,1,1,高集中品类
9456,1,1,205462018,1,1.0000,1,1.0000,1,1,高集中品类
9467,1,1,281626047,1,1.0000,1,1.0000,1,1,高集中品类
9471,1,1,214919875,1,1.0000,1,1.0000,1,1,高集中品类
9477,1,1,38502449,1,1.0000,1,1.0000,1,1,高集中品类
9483,1,1,390478917,1,1.0000,1,1.0000,1,1,高集中品类
9507,1,1,111284164,1,1.0000,1,1.0000,1,1,高集中品类
9513,1,1,104892221,1,1.0000,1,1.0000,1,1,高集中品类
9531,1,1,353554002,1,1.0000,1,1.0000,1,1,高集中品类
9533,1,1,372863749,1,1.0000,1,1.0000,1,1,高集中品类
9534,1,1,182308709,1,1.0000,1,1.0000,1,1,高集中品类
9553,1,1,23394941,1,1.0000,1,1.0000,1,1,高集中品类
9556,1,1,63334779,1,1.0000,1,1.0000,1,1,高集中品类
9566,1,1,258257214,1,1.0000,1,1.0000,1,1,高集中品类
9604,1,1,263223239,1,1.0000,1,1.0000,1,1,高集中品类
9620,1,1,138775143,1,1.0000,1,1.0000,1,1,高集中品类
9666,1,1,31197668,1,1.0000,1,1.0000,1,1,高集中品类
9674,1,1,160279545,1,1.0000,1,1.0000,1,1,高集中品类
9683,1,1,138089652,1,1.0000,1,1.0000,1,1,高集中品类
9689,1,1,227266074,1,1.0000,1,1.0000,1,1,高集中品类
9691,1,1,276189299,1,1.0000,1,1.0000,1,1,高集中品类
9698,1,1,146922995,1,1.0000,1,1.0000,1,1,高集中品类
9707,1,1,168413679,1,1.0000,1,1.0000,1,1,高集中品类
9748,1,1,184282505,1,1.0000,1,1.0000,1,1,高集中品类
9770,1,1,106208787,1,1.0000,1,1.0000,1,1,高集中品类
9773,1,1,42324956,1,1.0000,1,1.0000,1,1,高集中品类
9836,1,1,48209968,1,1.0000,1,1.0000,1,1,高集中品类
9862,1,1,25946746,1,1.0000,1,1.0000,1,1,高集中品类
9900,1,1,39752639,1,1.0000,1,1.0000,1,1,高集中品类
9910,1,1,381235480,1,1.0000,1,1.0000,1,1,高集中品类
9915,1,1,118409904,1,1.0000,1,1.0000,1,1,高集中品类
