item_category,item_id,total_purchase_count,core_user_purchase_count,non_core_user_purchase_count,core_user_purchase_rate,core_user_purchase_rate_percent
220,52485073,1,0,1,0.0,0.0%
220,130847105,1,0,1,0.0,0.0%
220,132729167,1,0,1,0.0,0.0%
220,157204545,1,0,1,0.0,0.0%
220,189221652,1,0,1,0.0,0.0%
220,190709753,1,0,1,0.0,0.0%
220,199371447,1,0,1,0.0,0.0%
220,231154486,1,0,1,0.0,0.0%
220,239209080,1,0,1,0.0,0.0%
220,256843521,1,0,1,0.0,0.0%
220,260378813,1,0,1,0.0,0.0%
220,284193536,1,0,1,0.0,0.0%
220,316289169,1,0,1,0.0,0.0%
220,346683270,1,0,1,0.0,0.0%
220,355765263,1,0,1,0.0,0.0%
231,402483437,3,3,0,1.0,100.0%
231,33058116,2,2,0,1.0,100.0%
231,79959313,2,2,0,1.0,100.0%
231,250636264,2,2,0,1.0,100.0%
231,358451803,2,2,0,1.0,100.0%
231,12225803,1,1,0,1.0,100.0%
231,36695287,1,1,0,1.0,100.0%
231,40920650,1,1,0,1.0,100.0%
231,41999448,1,1,0,1.0,100.0%
231,56630333,1,1,0,1.0,100.0%
231,100398774,1,1,0,1.0,100.0%
231,118639959,1,1,0,1.0,100.0%
231,140439299,1,1,0,1.0,100.0%
231,145285257,1,1,0,1.0,100.0%
231,157672109,1,1,0,1.0,100.0%
231,171059063,1,1,0,1.0,100.0%
231,179508887,1,1,0,1.0,100.0%
231,235425447,1,1,0,1.0,100.0%
231,248429396,1,1,0,1.0,100.0%
231,281506861,1,1,0,1.0,100.0%
231,287792655,1,1,0,1.0,100.0%
231,293449678,1,1,0,1.0,100.0%
231,295685958,1,1,0,1.0,100.0%
231,306159400,1,1,0,1.0,100.0%
231,314830147,1,1,0,1.0,100.0%
231,328117378,1,1,0,1.0,100.0%
231,342993171,1,1,0,1.0,100.0%
231,348896360,1,1,0,1.0,100.0%
231,351416956,1,1,0,1.0,100.0%
231,381879245,1,1,0,1.0,100.0%
231,395021688,1,1,0,1.0,100.0%
231,396235827,1,1,0,1.0,100.0%
231,148671578,4,3,1,0.75,75.0%
231,338002328,3,2,1,0.6667,66.67%
231,143931242,10,5,5,0.5,50.0%
231,250227880,2,1,1,0.5,50.0%
231,327453350,2,1,1,0.5,50.0%
231,98434232,5,2,3,0.4,40.0%
231,65192834,3,1,2,0.3333,33.33%
231,271170423,3,1,2,0.3333,33.33%
231,25884323,4,1,3,0.25,25.0%
231,379192835,13,3,10,0.2308,23.08%
231,69467469,2,0,2,0.0,0.0%
231,88237565,2,0,2,0.0,0.0%
231,94065277,2,0,2,0.0,0.0%
231,157989732,2,0,2,0.0,0.0%
231,224928878,2,0,2,0.0,0.0%
231,257236361,2,0,2,0.0,0.0%
231,388018636,2,0,2,0.0,0.0%
231,2662137,1,0,1,0.0,0.0%
231,32199443,1,0,1,0.0,0.0%
231,33070061,1,0,1,0.0,0.0%
231,39782275,1,0,1,0.0,0.0%
231,50051504,1,0,1,0.0,0.0%
231,53107715,1,0,1,0.0,0.0%
231,67252733,1,0,1,0.0,0.0%
231,141133252,1,0,1,0.0,0.0%
231,149042457,1,0,1,0.0,0.0%
231,178969727,1,0,1,0.0,0.0%
231,186186050,1,0,1,0.0,0.0%
231,204764340,1,0,1,0.0,0.0%
231,204847834,1,0,1,0.0,0.0%
231,206578585,1,0,1,0.0,0.0%
231,237379505,1,0,1,0.0,0.0%
231,239204496,1,0,1,0.0,0.0%
231,279571594,1,0,1,0.0,0.0%
231,305080080,1,0,1,0.0,0.0%
231,342653912,1,0,1,0.0,0.0%
231,360315519,1,0,1,0.0,0.0%
231,365038089,1,0,1,0.0,0.0%
231,395924984,1,0,1,0.0,0.0%
231,398618067,1,0,1,0.0,0.0%
232,20952309,4,4,0,1.0,100.0%
232,355723036,2,2,0,1.0,100.0%
232,10124779,1,1,0,1.0,100.0%
232,23059985,1,1,0,1.0,100.0%
232,24064517,1,1,0,1.0,100.0%
232,37003531,1,1,0,1.0,100.0%
232,43039688,1,1,0,1.0,100.0%
232,57083806,1,1,0,1.0,100.0%
232,82450088,1,1,0,1.0,100.0%
232,141055889,1,1,0,1.0,100.0%
232,164139436,1,1,0,1.0,100.0%
232,182912204,1,1,0,1.0,100.0%
232,197410965,1,1,0,1.0,100.0%
232,205083280,1,1,0,1.0,100.0%
232,265015039,1,1,0,1.0,100.0%
232,275236637,1,1,0,1.0,100.0%
232,386961832,1,1,0,1.0,100.0%
232,216586867,3,2,1,0.6667,66.67%
232,213434038,2,1,1,0.5,50.0%
232,318529178,2,1,1,0.5,50.0%
232,354674438,2,1,1,0.5,50.0%
232,41861809,2,0,2,0.0,0.0%
232,190361201,2,0,2,0.0,0.0%
232,278371129,2,0,2,0.0,0.0%
232,16601271,1,0,1,0.0,0.0%
232,18186693,1,0,1,0.0,0.0%
232,29869401,1,0,1,0.0,0.0%
232,53482322,1,0,1,0.0,0.0%
232,86439067,1,0,1,0.0,0.0%
232,143380579,1,0,1,0.0,0.0%
232,174106731,1,0,1,0.0,0.0%
232,216674467,1,0,1,0.0,0.0%
232,243964981,1,0,1,0.0,0.0%
232,244225277,1,0,1,0.0,0.0%
232,263096507,1,0,1,0.0,0.0%
232,270990161,1,0,1,0.0,0.0%
232,277504947,1,0,1,0.0,0.0%
232,309988771,1,0,1,0.0,0.0%
232,330405280,1,0,1,0.0,0.0%
232,366302343,1,0,1,0.0,0.0%
232,372422777,1,0,1,0.0,0.0%
233,174029289,1,1,0,1.0,100.0%
233,323878660,1,1,0,1.0,100.0%
233,360667637,1,1,0,1.0,100.0%
233,52098821,1,0,1,0.0,0.0%
233,67611242,1,0,1,0.0,0.0%
240,179221498,2,2,0,1.0,100.0%
240,336567879,2,2,0,1.0,100.0%
240,116488880,1,1,0,1.0,100.0%
240,142153444,1,1,0,1.0,100.0%
240,202817226,1,0,1,0.0,0.0%
240,265501625,1,0,1,0.0,0.0%
242,365343482,13,13,0,1.0,100.0%
242,312140640,5,5,0,1.0,100.0%
242,350568840,5,5,0,1.0,100.0%
242,30332402,3,3,0,1.0,100.0%
242,12988090,2,2,0,1.0,100.0%
242,41354849,2,2,0,1.0,100.0%
242,101800123,2,2,0,1.0,100.0%
242,159595323,2,2,0,1.0,100.0%
242,235349469,2,2,0,1.0,100.0%
242,242684365,2,2,0,1.0,100.0%
242,259343712,2,2,0,1.0,100.0%
242,315092285,2,2,0,1.0,100.0%
242,360507589,2,2,0,1.0,100.0%
242,14625520,1,1,0,1.0,100.0%
242,45425579,1,1,0,1.0,100.0%
242,45911653,1,1,0,1.0,100.0%
242,60567781,1,1,0,1.0,100.0%
242,100192545,1,1,0,1.0,100.0%
242,103513273,1,1,0,1.0,100.0%
242,109757829,1,1,0,1.0,100.0%
242,138688410,1,1,0,1.0,100.0%
242,154988353,1,1,0,1.0,100.0%
242,171721087,1,1,0,1.0,100.0%
242,172044622,1,1,0,1.0,100.0%
242,191980253,1,1,0,1.0,100.0%
242,195003993,1,1,0,1.0,100.0%
242,195665700,1,1,0,1.0,100.0%
242,243120072,1,1,0,1.0,100.0%
242,264353838,1,1,0,1.0,100.0%
242,284712759,1,1,0,1.0,100.0%
242,287518208,1,1,0,1.0,100.0%
242,291225104,1,1,0,1.0,100.0%
242,298224335,1,1,0,1.0,100.0%
242,300665248,1,1,0,1.0,100.0%
242,304665401,1,1,0,1.0,100.0%
242,305231168,1,1,0,1.0,100.0%
242,329098568,1,1,0,1.0,100.0%
242,336261790,1,1,0,1.0,100.0%
242,345053428,1,1,0,1.0,100.0%
242,346366265,1,1,0,1.0,100.0%
242,346907083,1,1,0,1.0,100.0%
242,347528878,1,1,0,1.0,100.0%
242,348748471,1,1,0,1.0,100.0%
242,349577057,1,1,0,1.0,100.0%
242,355787675,1,1,0,1.0,100.0%
242,377700919,1,1,0,1.0,100.0%
242,389693852,1,1,0,1.0,100.0%
242,396003774,1,1,0,1.0,100.0%
242,132923345,2,1,1,0.5,50.0%
242,375484759,2,1,1,0.5,50.0%
242,16418881,3,1,2,0.3333,33.33%
242,64597243,4,0,4,0.0,0.0%
242,328601833,4,0,4,0.0,0.0%
242,121746255,2,0,2,0.0,0.0%
242,146349842,2,0,2,0.0,0.0%
242,155821920,2,0,2,0.0,0.0%
242,163327430,2,0,2,0.0,0.0%
242,365772036,2,0,2,0.0,0.0%
242,6243313,1,0,1,0.0,0.0%
242,41915167,1,0,1,0.0,0.0%
242,60334255,1,0,1,0.0,0.0%
242,61365646,1,0,1,0.0,0.0%
242,92748681,1,0,1,0.0,0.0%
242,99101516,1,0,1,0.0,0.0%
242,108107779,1,0,1,0.0,0.0%
242,111491727,1,0,1,0.0,0.0%
242,125403186,1,0,1,0.0,0.0%
242,139276949,1,0,1,0.0,0.0%
242,145900069,1,0,1,0.0,0.0%
242,176390037,1,0,1,0.0,0.0%
242,193966477,1,0,1,0.0,0.0%
242,196603821,1,0,1,0.0,0.0%
242,197968683,1,0,1,0.0,0.0%
242,206384136,1,0,1,0.0,0.0%
242,229737139,1,0,1,0.0,0.0%
242,260942079,1,0,1,0.0,0.0%
242,275606793,1,0,1,0.0,0.0%
242,276653829,1,0,1,0.0,0.0%
242,305670665,1,0,1,0.0,0.0%
242,319653544,1,0,1,0.0,0.0%
242,328102140,1,0,1,0.0,0.0%
242,347217909,1,0,1,0.0,0.0%
242,352369542,1,0,1,0.0,0.0%
242,380281116,1,0,1,0.0,0.0%
242,387093091,1,0,1,0.0,0.0%
243,112141486,1,1,0,1.0,100.0%
243,255635820,1,1,0,1.0,100.0%
243,21153264,1,0,1,0.0,0.0%
245,206467039,1,0,1,0.0,0.0%
247,367764926,1,1,0,1.0,100.0%
254,39317639,1,1,0,1.0,100.0%
254,70170339,1,1,0,1.0,100.0%
254,148331629,1,1,0,1.0,100.0%
254,262392477,1,1,0,1.0,100.0%
254,310902203,1,1,0,1.0,100.0%
254,315469025,1,1,0,1.0,100.0%
254,365304377,1,1,0,1.0,100.0%
254,9073046,1,0,1,0.0,0.0%
254,49034606,1,0,1,0.0,0.0%
254,283338387,1,0,1,0.0,0.0%
255,53345736,1,1,0,1.0,100.0%
255,95317467,1,1,0,1.0,100.0%
257,6210253,1,1,0,1.0,100.0%
257,40465449,1,1,0,1.0,100.0%
257,150085065,1,1,0,1.0,100.0%
257,234516936,1,1,0,1.0,100.0%
257,92851804,2,1,1,0.5,50.0%
257,39836624,1,0,1,0.0,0.0%
257,368936784,1,0,1,0.0,0.0%
258,2629399,1,1,0,1.0,100.0%
259,365084638,2,2,0,1.0,100.0%
259,203516188,1,1,0,1.0,100.0%
270,89604600,1,1,0,1.0,100.0%
270,112037332,1,1,0,1.0,100.0%
270,305517602,1,1,0,1.0,100.0%
270,206558708,1,0,1,0.0,0.0%
270,280265934,1,0,1,0.0,0.0%
271,251428244,2,0,2,0.0,0.0%
271,139024876,1,0,1,0.0,0.0%
271,355385991,1,0,1,0.0,0.0%
279,56933811,1,1,0,1.0,100.0%
279,127134403,1,1,0,1.0,100.0%
279,181321586,1,1,0,1.0,100.0%
279,299889618,1,1,0,1.0,100.0%
279,132708853,1,0,1,0.0,0.0%
279,389283746,1,0,1,0.0,0.0%
280,110998572,2,2,0,1.0,100.0%
280,92634718,1,1,0,1.0,100.0%
280,360405474,3,0,3,0.0,0.0%
280,45213113,1,0,1,0.0,0.0%
280,65347713,1,0,1,0.0,0.0%
280,207985428,1,0,1,0.0,0.0%
280,401621008,1,0,1,0.0,0.0%
281,20781358,4,4,0,1.0,100.0%
281,36850382,1,1,0,1.0,100.0%
281,43299614,1,1,0,1.0,100.0%
281,102101158,1,1,0,1.0,100.0%
281,204167305,1,1,0,1.0,100.0%
281,274089587,1,1,0,1.0,100.0%
281,382426260,1,1,0,1.0,100.0%
281,387733001,1,1,0,1.0,100.0%
281,357730334,2,1,1,0.5,50.0%
281,86659041,1,0,1,0.0,0.0%
281,370208782,1,0,1,0.0,0.0%
284,271281519,4,4,0,1.0,100.0%
284,8941970,2,2,0,1.0,100.0%
284,72493732,2,2,0,1.0,100.0%
284,100233887,2,2,0,1.0,100.0%
284,148469432,2,2,0,1.0,100.0%
284,332638546,2,2,0,1.0,100.0%
284,379848116,2,2,0,1.0,100.0%
284,2703936,1,1,0,1.0,100.0%
284,5523780,1,1,0,1.0,100.0%
284,7729606,1,1,0,1.0,100.0%
284,10277639,1,1,0,1.0,100.0%
284,10994291,1,1,0,1.0,100.0%
284,20696313,1,1,0,1.0,100.0%
284,23312952,1,1,0,1.0,100.0%
284,27061047,1,1,0,1.0,100.0%
284,27264868,1,1,0,1.0,100.0%
284,33727938,1,1,0,1.0,100.0%
284,41417667,1,1,0,1.0,100.0%
284,44644836,1,1,0,1.0,100.0%
284,57677040,1,1,0,1.0,100.0%
284,69503257,1,1,0,1.0,100.0%
284,84499096,1,1,0,1.0,100.0%
284,87347469,1,1,0,1.0,100.0%
284,89982793,1,1,0,1.0,100.0%
284,91137803,1,1,0,1.0,100.0%
284,97053712,1,1,0,1.0,100.0%
284,101390927,1,1,0,1.0,100.0%
284,105445600,1,1,0,1.0,100.0%
284,110905052,1,1,0,1.0,100.0%
284,111593205,1,1,0,1.0,100.0%
284,112476015,1,1,0,1.0,100.0%
284,112842513,1,1,0,1.0,100.0%
284,116594059,1,1,0,1.0,100.0%
284,117821900,1,1,0,1.0,100.0%
284,124633845,1,1,0,1.0,100.0%
284,131869674,1,1,0,1.0,100.0%
284,136160767,1,1,0,1.0,100.0%
284,136474487,1,1,0,1.0,100.0%
284,137355685,1,1,0,1.0,100.0%
284,139854045,1,1,0,1.0,100.0%
284,144489732,1,1,0,1.0,100.0%
284,144718096,1,1,0,1.0,100.0%
284,149265239,1,1,0,1.0,100.0%
284,151964221,1,1,0,1.0,100.0%
284,158082050,1,1,0,1.0,100.0%
284,158219019,1,1,0,1.0,100.0%
284,177373994,1,1,0,1.0,100.0%
284,192167006,1,1,0,1.0,100.0%
284,207041795,1,1,0,1.0,100.0%
284,211217755,1,1,0,1.0,100.0%
284,211911399,1,1,0,1.0,100.0%
284,221027959,1,1,0,1.0,100.0%
284,239510739,1,1,0,1.0,100.0%
284,257618599,1,1,0,1.0,100.0%
284,257657686,1,1,0,1.0,100.0%
284,259174966,1,1,0,1.0,100.0%
284,261425240,1,1,0,1.0,100.0%
284,263398280,1,1,0,1.0,100.0%
284,263752215,1,1,0,1.0,100.0%
284,264374741,1,1,0,1.0,100.0%
284,268548183,1,1,0,1.0,100.0%
284,270556790,1,1,0,1.0,100.0%
284,280772441,1,1,0,1.0,100.0%
284,281088793,1,1,0,1.0,100.0%
284,283181650,1,1,0,1.0,100.0%
284,295489883,1,1,0,1.0,100.0%
284,315422097,1,1,0,1.0,100.0%
284,316088560,1,1,0,1.0,100.0%
284,320147121,1,1,0,1.0,100.0%
284,327323928,1,1,0,1.0,100.0%
284,329069999,1,1,0,1.0,100.0%
284,334475962,1,1,0,1.0,100.0%
284,336230485,1,1,0,1.0,100.0%
284,339122505,1,1,0,1.0,100.0%
284,346301693,1,1,0,1.0,100.0%
284,348432967,1,1,0,1.0,100.0%
284,353963027,1,1,0,1.0,100.0%
284,359518851,1,1,0,1.0,100.0%
284,371737683,1,1,0,1.0,100.0%
284,374551623,1,1,0,1.0,100.0%
284,380928069,1,1,0,1.0,100.0%
284,392278567,1,1,0,1.0,100.0%
284,394322922,1,1,0,1.0,100.0%
284,396176811,1,1,0,1.0,100.0%
284,377461632,4,3,1,0.75,75.0%
284,158000887,3,2,1,0.6667,66.67%
284,47650165,2,1,1,0.5,50.0%
284,216071995,2,1,1,0.5,50.0%
284,68344839,2,0,2,0.0,0.0%
284,140725602,2,0,2,0.0,0.0%
284,8830416,1,0,1,0.0,0.0%
284,18550014,1,0,1,0.0,0.0%
284,41420547,1,0,1,0.0,0.0%
284,43850007,1,0,1,0.0,0.0%
284,46846368,1,0,1,0.0,0.0%
284,58472011,1,0,1,0.0,0.0%
284,62093711,1,0,1,0.0,0.0%
284,62315179,1,0,1,0.0,0.0%
284,84948326,1,0,1,0.0,0.0%
284,92207795,1,0,1,0.0,0.0%
284,100217795,1,0,1,0.0,0.0%
284,107073572,1,0,1,0.0,0.0%
284,114496928,1,0,1,0.0,0.0%
284,118243276,1,0,1,0.0,0.0%
284,163757189,1,0,1,0.0,0.0%
284,166201307,1,0,1,0.0,0.0%
284,170288424,1,0,1,0.0,0.0%
284,181130493,1,0,1,0.0,0.0%
284,182769237,1,0,1,0.0,0.0%
284,182801338,1,0,1,0.0,0.0%
284,186222975,1,0,1,0.0,0.0%
284,189574088,1,0,1,0.0,0.0%
284,191199485,1,0,1,0.0,0.0%
284,192793411,1,0,1,0.0,0.0%
284,197814349,1,0,1,0.0,0.0%
284,219767270,1,0,1,0.0,0.0%
284,232903933,1,0,1,0.0,0.0%
284,240877789,1,0,1,0.0,0.0%
284,288429104,1,0,1,0.0,0.0%
284,291020216,1,0,1,0.0,0.0%
284,299784361,1,0,1,0.0,0.0%
284,302882965,1,0,1,0.0,0.0%
284,308268597,1,0,1,0.0,0.0%
284,309313535,1,0,1,0.0,0.0%
284,312782815,1,0,1,0.0,0.0%
284,318360854,1,0,1,0.0,0.0%
284,319694854,1,0,1,0.0,0.0%
284,348076389,1,0,1,0.0,0.0%
284,355267203,1,0,1,0.0,0.0%
284,358357405,1,0,1,0.0,0.0%
284,358659588,1,0,1,0.0,0.0%
284,370333942,1,0,1,0.0,0.0%
284,371347080,1,0,1,0.0,0.0%
284,373985813,1,0,1,0.0,0.0%
284,376046770,1,0,1,0.0,0.0%
284,390895746,1,0,1,0.0,0.0%
284,394737174,1,0,1,0.0,0.0%
288,17497850,2,2,0,1.0,100.0%
288,112105382,1,1,0,1.0,100.0%
288,174058792,1,1,0,1.0,100.0%
288,193758120,1,1,0,1.0,100.0%
288,63693808,3,1,2,0.3333,33.33%
288,230455349,1,0,1,0.0,0.0%
288,368994560,1,0,1,0.0,0.0%
289,28261647,1,0,1,0.0,0.0%
291,26837375,1,1,0,1.0,100.0%
292,403064163,4,4,0,1.0,100.0%
292,67108011,3,3,0,1.0,100.0%
292,78335540,3,3,0,1.0,100.0%
292,128094932,3,3,0,1.0,100.0%
292,183865103,3,3,0,1.0,100.0%
292,283291436,3,3,0,1.0,100.0%
292,346614193,3,3,0,1.0,100.0%
292,4792223,2,2,0,1.0,100.0%
292,5969328,2,2,0,1.0,100.0%
292,13487278,2,2,0,1.0,100.0%
292,34366264,2,2,0,1.0,100.0%
292,42608198,2,2,0,1.0,100.0%
292,43219869,2,2,0,1.0,100.0%
292,85796288,2,2,0,1.0,100.0%
292,91865268,2,2,0,1.0,100.0%
292,95574435,2,2,0,1.0,100.0%
292,173037413,2,2,0,1.0,100.0%
292,179631968,2,2,0,1.0,100.0%
292,227922020,2,2,0,1.0,100.0%
292,250353324,2,2,0,1.0,100.0%
292,260956973,2,2,0,1.0,100.0%
292,329912577,2,2,0,1.0,100.0%
292,340777425,2,2,0,1.0,100.0%
292,341217150,2,2,0,1.0,100.0%
292,384164604,2,2,0,1.0,100.0%
292,399476214,2,2,0,1.0,100.0%
292,867935,1,1,0,1.0,100.0%
292,9631834,1,1,0,1.0,100.0%
292,12090975,1,1,0,1.0,100.0%
292,15679860,1,1,0,1.0,100.0%
292,28301643,1,1,0,1.0,100.0%
292,36178337,1,1,0,1.0,100.0%
292,43407608,1,1,0,1.0,100.0%
292,59190031,1,1,0,1.0,100.0%
292,61939835,1,1,0,1.0,100.0%
292,88763610,1,1,0,1.0,100.0%
292,91224423,1,1,0,1.0,100.0%
292,96047880,1,1,0,1.0,100.0%
292,97183571,1,1,0,1.0,100.0%
292,106776416,1,1,0,1.0,100.0%
292,112488861,1,1,0,1.0,100.0%
292,114960000,1,1,0,1.0,100.0%
292,116879805,1,1,0,1.0,100.0%
292,122549592,1,1,0,1.0,100.0%
292,123642103,1,1,0,1.0,100.0%
292,132464880,1,1,0,1.0,100.0%
292,138409244,1,1,0,1.0,100.0%
292,138834705,1,1,0,1.0,100.0%
292,139558015,1,1,0,1.0,100.0%
292,149198282,1,1,0,1.0,100.0%
292,150902783,1,1,0,1.0,100.0%
292,156768706,1,1,0,1.0,100.0%
292,165035240,1,1,0,1.0,100.0%
292,166003572,1,1,0,1.0,100.0%
292,166569915,1,1,0,1.0,100.0%
292,169780264,1,1,0,1.0,100.0%
292,177304498,1,1,0,1.0,100.0%
292,192106844,1,1,0,1.0,100.0%
292,195178608,1,1,0,1.0,100.0%
292,196071723,1,1,0,1.0,100.0%
292,199356774,1,1,0,1.0,100.0%
292,223036737,1,1,0,1.0,100.0%
292,228447033,1,1,0,1.0,100.0%
292,229266351,1,1,0,1.0,100.0%
292,230436058,1,1,0,1.0,100.0%
292,232912468,1,1,0,1.0,100.0%
292,237636445,1,1,0,1.0,100.0%
292,242096821,1,1,0,1.0,100.0%
292,246821601,1,1,0,1.0,100.0%
292,249729560,1,1,0,1.0,100.0%
292,260122443,1,1,0,1.0,100.0%
292,263614077,1,1,0,1.0,100.0%
292,264843595,1,1,0,1.0,100.0%
292,273380311,1,1,0,1.0,100.0%
292,277176007,1,1,0,1.0,100.0%
292,277425366,1,1,0,1.0,100.0%
292,289301651,1,1,0,1.0,100.0%
292,304606056,1,1,0,1.0,100.0%
292,306260085,1,1,0,1.0,100.0%
292,313951096,1,1,0,1.0,100.0%
292,319493225,1,1,0,1.0,100.0%
292,325493082,1,1,0,1.0,100.0%
292,329324782,1,1,0,1.0,100.0%
292,339969219,1,1,0,1.0,100.0%
292,346296776,1,1,0,1.0,100.0%
292,350583958,1,1,0,1.0,100.0%
292,351233991,1,1,0,1.0,100.0%
292,358535519,1,1,0,1.0,100.0%
292,371534054,1,1,0,1.0,100.0%
292,376516538,1,1,0,1.0,100.0%
292,380236407,1,1,0,1.0,100.0%
292,390434503,1,1,0,1.0,100.0%
292,402715030,1,1,0,1.0,100.0%
292,271167939,8,7,1,0.875,87.5%
292,59468236,4,3,1,0.75,75.0%
292,50598050,3,2,1,0.6667,66.67%
292,123213660,3,2,1,0.6667,66.67%
292,152077301,3,2,1,0.6667,66.67%
292,376754327,4,2,2,0.5,50.0%
292,390924544,4,2,2,0.5,50.0%
292,401620368,4,2,2,0.5,50.0%
292,177493483,5,2,3,0.4,40.0%
292,364948206,4,0,4,0.0,0.0%
292,389943263,4,0,4,0.0,0.0%
292,30571028,3,0,3,0.0,0.0%
292,230738799,3,0,3,0.0,0.0%
292,6520100,2,0,2,0.0,0.0%
292,71015506,2,0,2,0.0,0.0%
292,83792841,2,0,2,0.0,0.0%
292,167435698,2,0,2,0.0,0.0%
292,188058174,2,0,2,0.0,0.0%
292,207922460,2,0,2,0.0,0.0%
292,214127086,2,0,2,0.0,0.0%
292,227262278,2,0,2,0.0,0.0%
292,229996231,2,0,2,0.0,0.0%
292,282838810,2,0,2,0.0,0.0%
292,292107853,2,0,2,0.0,0.0%
292,321883905,2,0,2,0.0,0.0%
292,359965095,2,0,2,0.0,0.0%
292,376956316,2,0,2,0.0,0.0%
292,27194802,1,0,1,0.0,0.0%
292,39996554,1,0,1,0.0,0.0%
292,41004937,1,0,1,0.0,0.0%
292,45218217,1,0,1,0.0,0.0%
292,55642800,1,0,1,0.0,0.0%
292,82890918,1,0,1,0.0,0.0%
292,84629657,1,0,1,0.0,0.0%
292,87626382,1,0,1,0.0,0.0%
292,91135985,1,0,1,0.0,0.0%
292,95969855,1,0,1,0.0,0.0%
292,97201405,1,0,1,0.0,0.0%
292,99452327,1,0,1,0.0,0.0%
292,112020429,1,0,1,0.0,0.0%
292,112453357,1,0,1,0.0,0.0%
292,119468886,1,0,1,0.0,0.0%
292,121215100,1,0,1,0.0,0.0%
292,123171646,1,0,1,0.0,0.0%
292,124466077,1,0,1,0.0,0.0%
292,137940414,1,0,1,0.0,0.0%
292,138244027,1,0,1,0.0,0.0%
292,146943254,1,0,1,0.0,0.0%
292,150910294,1,0,1,0.0,0.0%
292,164348964,1,0,1,0.0,0.0%
292,166597968,1,0,1,0.0,0.0%
292,167751675,1,0,1,0.0,0.0%
292,169786308,1,0,1,0.0,0.0%
292,172940310,1,0,1,0.0,0.0%
292,174175386,1,0,1,0.0,0.0%
292,175184732,1,0,1,0.0,0.0%
292,183623075,1,0,1,0.0,0.0%
292,187889220,1,0,1,0.0,0.0%
292,204555705,1,0,1,0.0,0.0%
292,220805972,1,0,1,0.0,0.0%
292,228534873,1,0,1,0.0,0.0%
292,254496047,1,0,1,0.0,0.0%
292,263824029,1,0,1,0.0,0.0%
292,276379320,1,0,1,0.0,0.0%
292,290394821,1,0,1,0.0,0.0%
292,308200863,1,0,1,0.0,0.0%
292,308713535,1,0,1,0.0,0.0%
292,313273214,1,0,1,0.0,0.0%
292,325392378,1,0,1,0.0,0.0%
292,331938977,1,0,1,0.0,0.0%
292,332696456,1,0,1,0.0,0.0%
292,336858056,1,0,1,0.0,0.0%
292,339513635,1,0,1,0.0,0.0%
292,347295939,1,0,1,0.0,0.0%
292,351093551,1,0,1,0.0,0.0%
292,375584142,1,0,1,0.0,0.0%
292,377483165,1,0,1,0.0,0.0%
292,378233430,1,0,1,0.0,0.0%
292,380639964,1,0,1,0.0,0.0%
292,382843091,1,0,1,0.0,0.0%
292,387808857,1,0,1,0.0,0.0%
292,389129198,1,0,1,0.0,0.0%
292,391522931,1,0,1,0.0,0.0%
296,341139066,1,1,0,1.0,100.0%
297,100982071,1,1,0,1.0,100.0%
297,142275678,1,1,0,1.0,100.0%
299,258990851,2,2,0,1.0,100.0%
300,150690933,1,1,0,1.0,100.0%
300,252515016,1,1,0,1.0,100.0%
300,296182078,1,1,0,1.0,100.0%
300,17209587,1,0,1,0.0,0.0%
300,28552997,1,0,1,0.0,0.0%
300,137247379,1,0,1,0.0,0.0%
300,233948893,1,0,1,0.0,0.0%
300,324931678,1,0,1,0.0,0.0%
306,46909576,1,1,0,1.0,100.0%
309,47362692,1,1,0,1.0,100.0%
309,165249187,1,1,0,1.0,100.0%
309,174533103,1,1,0,1.0,100.0%
309,375400695,1,1,0,1.0,100.0%
309,186076371,1,0,1,0.0,0.0%
309,388408367,1,0,1,0.0,0.0%
316,111007033,1,1,0,1.0,100.0%
316,112377824,1,1,0,1.0,100.0%
316,126415959,1,1,0,1.0,100.0%
316,132572959,1,1,0,1.0,100.0%
316,186605912,1,1,0,1.0,100.0%
316,214751277,1,1,0,1.0,100.0%
316,223697248,1,1,0,1.0,100.0%
316,311743016,1,1,0,1.0,100.0%
316,347857369,1,1,0,1.0,100.0%
316,353835153,1,1,0,1.0,100.0%
316,71152275,5,0,5,0.0,0.0%
316,77611031,1,0,1,0.0,0.0%
316,84789631,1,0,1,0.0,0.0%
316,110095296,1,0,1,0.0,0.0%
316,201172070,1,0,1,0.0,0.0%
316,315757917,1,0,1,0.0,0.0%
316,349736485,1,0,1,0.0,0.0%
318,176589397,1,1,0,1.0,100.0%
318,62796440,1,0,1,0.0,0.0%
318,90763399,1,0,1,0.0,0.0%
318,199307451,1,0,1,0.0,0.0%
327,90529381,1,0,1,0.0,0.0%
331,286388639,1,1,0,1.0,100.0%
332,11022469,1,1,0,1.0,100.0%
332,142208414,1,1,0,1.0,100.0%
332,152800753,1,1,0,1.0,100.0%
332,220660451,1,1,0,1.0,100.0%
332,339374504,1,1,0,1.0,100.0%
332,396725479,1,1,0,1.0,100.0%
332,13978356,2,0,2,0.0,0.0%
332,576232,1,0,1,0.0,0.0%
332,60680331,1,0,1,0.0,0.0%
332,166580532,1,0,1,0.0,0.0%
332,174605048,1,0,1,0.0,0.0%
332,185181034,1,0,1,0.0,0.0%
332,222253386,1,0,1,0.0,0.0%
332,256219889,1,0,1,0.0,0.0%
332,262062630,1,0,1,0.0,0.0%
332,276171691,1,0,1,0.0,0.0%
